Player,Age,Team,Pos,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MPG
Russell Cross,22,GSW,C,45,0,1.4,2.5,0.571,0.0,0.0,,1.4,2.5,0.571,0.571,0.8,2.0,0.418,0.8,1.0,1.8,0.5,0.3,0.2,0.4,1.3,3.7,7.9
Steve Hawes,33,SEA,PF,79,0,1.4,3.0,0.481,0.0,0.1,0.25,1.4,2.9,0.485,0.483,0.8,1.0,0.782,0.6,2.2,2.8,1.3,0.3,0.2,0.7,1.8,3.7,14.6
Joe Kopicki,23,WSB,PF,59,2,1.1,2.2,0.485,0.0,0.1,0.143,1.1,2.1,0.504,0.489,1.5,1.9,0.813,1.1,1.7,2.8,0.8,0.3,0.1,0.7,1.2,3.7,11.5
Hank McDowell,24,SDC,PF,57,0,1.5,3.5,0.431,0.0,0.1,0.0,1.5,3.4,0.438,0.431,0.7,1.0,0.679,1.1,1.6,2.7,0.6,0.2,0.0,0.9,1.4,3.6,10.7
Ben Poquette,28,CLE,PF,51,4,1.5,3.4,0.439,0.0,0.1,0.2,1.5,3.3,0.446,0.442,0.7,0.8,0.791,1.1,2.5,3.6,1.0,0.4,0.6,0.5,2.2,3.6,16.8
Kurt Rambis,25,LAL,PF,47,31,1.3,2.4,0.558,0.0,0.0,,1.3,2.4,0.558,0.558,0.9,1.4,0.636,1.7,3.9,5.7,0.7,0.6,0.3,1.2,2.3,3.6,15.8
Darren Tillis,23,GSW,C,72,1,1.5,3.5,0.425,0.0,0.0,0.0,1.5,3.5,0.429,0.425,0.6,0.9,0.651,1.0,1.5,2.6,0.3,0.2,0.8,0.7,2.4,3.6,10.1
Granville Waiters,23,IND,C,78,8,1.6,3.1,0.517,0.0,0.0,0.0,1.6,3.0,0.519,0.517,0.4,0.7,0.608,0.8,2.1,2.9,0.8,0.3,1.1,0.8,2.1,3.6,13.3
Charlie Criss,35,MIL,PG,6,0,1.8,5.0,0.367,0.2,1.0,0.167,1.7,4.0,0.417,0.383,1.2,1.8,0.636,0.3,1.2,1.5,2.8,0.8,0.0,0.7,1.2,5.0,17.8
Charlie Criss,35,ATL,PG,9,0,1.0,2.4,0.409,0.0,0.0,,1.0,2.4,0.409,0.409,0.6,0.6,1.0,0.3,0.9,1.2,2.3,0.3,0.0,0.7,0.4,2.6,12.0
Rickey Brown,25,ATL,C,68,3,1.4,3.0,0.468,0.0,0.0,,1.4,3.0,0.468,0.468,0.7,1.0,0.738,1.0,1.7,2.7,0.4,0.3,0.3,0.8,2.4,3.5,11.5
Franklin Edwards,24,PHI,PG,60,0,1.4,3.7,0.38,0.0,0.0,0.0,1.4,3.7,0.382,0.38,0.6,0.8,0.708,0.2,0.8,1.0,1.5,0.5,0.1,0.8,1.3,3.4,10.9
Jim Spanarkel,26,DAL,SG,7,0,1.0,2.3,0.438,0.1,0.3,0.5,0.9,2.0,0.429,0.469,1.3,1.9,0.692,0.7,0.3,1.0,0.7,0.9,0.0,0.6,1.1,3.4,7.7
Craig Ehlo,22,HOU,SG,7,0,1.6,3.9,0.407,0.0,0.0,,1.6,3.9,0.407,0.407,0.1,0.1,1.0,0.6,0.7,1.3,0.9,0.4,0.0,0.4,1.9,3.3,9.0
Larry Spriggs,24,LAL,SF,38,0,1.2,2.2,0.537,0.0,0.1,0.0,1.2,2.1,0.55,0.537,0.9,1.3,0.72,0.4,1.2,1.6,0.8,0.3,0.1,0.9,1.4,3.3,9.6
Sedale Threatt,22,PHI,PG,45,0,1.4,3.3,0.419,0.0,0.2,0.125,1.4,3.1,0.436,0.422,0.5,0.6,0.821,0.4,0.5,0.9,0.9,0.3,0.0,0.7,1.4,3.3,10.3
M.L. Carr,33,BOS,SF,60,1,1.2,2.9,0.409,0.1,0.3,0.2,1.1,2.6,0.429,0.418,0.7,0.8,0.875,0.4,0.8,1.3,0.8,0.3,0.1,0.8,1.1,3.1,9.8
Mitch Kupchak,29,LAL,PF,34,3,1.2,3.2,0.38,0.0,0.0,0.0,1.2,3.1,0.383,0.38,0.6,1.0,0.647,1.0,1.5,2.6,0.2,0.1,0.2,0.6,1.4,3.1,9.5
Larry Micheaux,23,KCK,PF,39,0,1.3,2.3,0.544,0.0,0.0,,1.3,2.3,0.544,0.544,0.5,1.0,0.538,1.0,1.9,2.9,0.5,0.5,0.3,0.5,1.2,3.1,8.5
Ray Tolbert,25,DET,PF,49,0,1.3,2.5,0.529,0.0,0.0,0.0,1.3,2.4,0.533,0.529,0.5,0.9,0.511,0.9,1.1,2.0,0.5,0.2,0.4,0.5,1.8,3.1,9.7
Dave Robisch,34,DEN,C,19,0,0.7,2.1,0.325,0.0,0.0,,0.7,2.1,0.325,0.325,0.6,0.7,0.846,0.1,1.1,1.1,0.7,0.0,0.1,0.6,0.7,1.9,7.4
Dave Robisch,34,SAS,C,4,0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.5,1.5,2.0,0.3,0.0,0.0,0.3,2.0,2.0,9.3
Dave Robisch,34,KCK,C,8,0,2.3,6.0,0.375,0.0,0.0,,2.3,6.0,0.375,0.375,1.4,1.6,0.846,1.5,2.1,3.6,0.8,0.4,0.1,0.0,1.9,5.9,20.3
Armond Hill,30,ATL,PG,15,2,0.9,3.1,0.304,0.0,0.0,,0.9,3.1,0.304,0.304,1.1,1.4,0.81,0.1,0.5,0.7,2.3,0.5,0.0,0.9,2.0,3.0,12.1
Tracy Jackson,24,IND,SG,2,0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,2.0,2.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.5,3.0,5.0
Major Jones,30,HOU,PF,57,5,1.2,2.3,0.538,0.0,0.0,,1.2,2.3,0.538,0.538,0.5,0.9,0.612,0.6,1.4,2.0,0.5,0.2,0.2,0.5,1.1,3.0,8.3
DeWayne Scales,25,WSB,PF,2,0,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.0,1.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,1.0,0.5,3.0,6.5
Randy Breuer,23,MIL,C,57,8,1.2,3.1,0.384,0.0,0.0,,1.2,3.1,0.384,0.384,0.6,0.8,0.696,0.8,1.1,1.9,0.3,0.2,0.7,0.6,1.7,2.9,8.3
John Paxson,23,SAS,PG,49,0,1.2,2.8,0.445,0.1,0.4,0.182,1.2,2.3,0.496,0.46,0.3,0.5,0.615,0.1,0.6,0.7,3.0,0.2,0.0,0.7,1.0,2.9,9.3
John Pinone,22,ATL,SF,7,0,1.0,1.9,0.538,0.0,0.0,,1.0,1.9,0.538,0.538,0.9,1.4,0.6,0.0,1.4,1.4,0.4,0.3,0.1,0.7,1.6,2.9,9.3
Elston Turner,24,DAL,SF,47,1,1.1,3.2,0.36,0.0,0.2,0.111,1.1,3.0,0.376,0.363,0.6,0.7,0.824,0.9,1.1,2.0,1.3,0.6,0.0,0.6,0.9,2.9,11.4
Bob Hansen,23,UTA,SG,55,0,1.2,2.6,0.448,0.0,0.1,0.0,1.2,2.5,0.474,0.448,0.3,0.5,0.643,0.2,0.6,0.9,0.8,0.3,0.1,0.6,1.1,2.7,7.6
Scooter McCray,23,SEA,PF,47,6,1.0,2.6,0.388,0.0,0.0,,1.0,2.6,0.388,0.388,0.7,1.1,0.7,1.0,1.5,2.4,0.9,0.2,0.4,0.7,1.6,2.7,11.1
Pete Verhoeven,24,POR,PF,43,0,1.2,2.3,0.5,0.0,0.0,0.0,1.2,2.3,0.505,0.5,0.4,0.6,0.68,0.6,0.8,1.4,0.5,0.5,0.3,0.5,1.7,2.7,7.6
Eddie Jordan,29,POR,PG,13,0,1.0,3.2,0.317,0.0,0.2,0.0,1.0,2.9,0.342,0.317,0.5,0.8,0.7,0.2,0.8,1.0,3.0,1.6,0.0,1.4,2.5,2.5,14.1
Eddie Jordan,29,LAL,PG,3,0,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.5,0.3,0.7,0.5,0.0,1.3,1.3,1.7,1.3,0.0,2.7,1.7,3.0,9.0
Earl Cureton,26,DET,C,73,0,1.1,2.4,0.458,0.0,0.0,0.0,1.1,2.4,0.46,0.458,0.4,0.8,0.525,1.2,2.8,3.9,0.5,0.3,0.4,0.8,2.0,2.6,12.4
Eric Fernsten,30,NYK,PF,32,0,0.9,1.6,0.558,0.0,0.0,,0.9,1.6,0.558,0.558,0.8,1.1,0.735,0.9,1.8,2.7,0.3,0.5,0.3,0.6,1.5,2.6,12.6
Walker Russell,23,DET,PG,16,0,0.9,2.6,0.333,0.1,0.1,0.5,0.8,2.5,0.325,0.345,0.8,0.8,0.923,0.4,0.8,1.2,1.4,0.3,0.0,0.6,1.6,2.6,7.4
Alvin Scott,28,PHO,SF,65,5,0.8,1.9,0.444,0.0,0.0,0.5,0.8,1.9,0.443,0.448,0.9,1.1,0.778,0.4,1.1,1.5,0.7,0.3,0.3,0.6,1.3,2.6,11.3
Foots Walker,32,NJN,PG,34,0,0.9,2.6,0.356,0.1,0.1,0.4,0.9,2.5,0.353,0.367,0.7,0.8,0.889,0.2,0.7,0.9,2.4,0.6,0.1,0.9,1.1,2.6,11.1
J.J. Anderson,23,UTA,SF,48,0,1.1,2.7,0.423,0.0,0.1,0.0,1.1,2.6,0.433,0.423,0.3,0.6,0.414,0.8,0.5,1.3,0.5,0.3,0.2,0.4,0.6,2.5,6.5
Dave Batton,27,SAS,C,4,0,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.0,0.0,,0.3,0.8,1.0,0.8,0.0,0.8,1.0,1.3,2.5,7.8
Ed Nealy,23,KCK,PF,71,1,0.9,1.8,0.5,0.0,0.0,,0.9,1.8,0.5,0.5,0.7,0.8,0.8,1.0,2.1,3.1,0.7,0.6,0.1,0.5,1.9,2.5,13.5
Len Elmore,31,NYK,PF,65,5,1.0,2.4,0.408,0.0,0.0,,1.0,2.4,0.408,0.408,0.4,0.6,0.711,1.0,1.6,2.5,0.5,0.4,0.5,0.7,2.4,2.4,12.8
Roger Phegley,27,SAS,SG,3,0,0.7,1.3,0.5,0.3,0.3,1.0,0.3,1.0,0.333,0.625,0.7,0.7,1.0,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.3,2.3,3.7
Roger Phegley,27,DAL,SG,10,0,0.9,3.1,0.29,0.1,0.4,0.25,0.8,2.7,0.296,0.306,0.2,0.2,1.0,0.2,0.7,0.9,0.9,0.1,0.0,0.5,1.0,2.1,7.6
Clay Johnson,27,SEA,SG,25,0,0.8,2.0,0.4,0.0,0.0,1.0,0.8,2.0,0.388,0.41,0.6,0.9,0.636,0.2,0.2,0.5,0.6,0.3,0.1,0.5,1.0,2.2,7.0
Billy Paultz,35,ATL,C,40,4,0.9,2.2,0.409,0.0,0.0,,0.9,2.2,0.409,0.409,0.4,0.8,0.515,0.9,2.0,2.8,0.5,0.2,0.2,0.6,1.4,2.2,12.2
Harvey Catchings,32,MIL,PF,69,3,0.9,2.2,0.399,0.0,0.0,0.0,0.9,2.2,0.401,0.399,0.3,0.6,0.524,1.3,2.6,3.9,0.6,0.4,1.2,0.8,2.5,2.1,16.8
Kenny Dennard,25,DEN,PF,43,0,0.8,2.3,0.364,0.1,0.2,0.3,0.8,2.1,0.371,0.379,0.3,0.6,0.625,0.9,1.5,2.3,1.0,0.5,0.2,0.7,1.9,2.1,9.6
Pace Mannion,23,GSW,SF,57,0,0.9,2.2,0.397,0.1,0.2,0.231,0.8,2.0,0.416,0.409,0.3,0.4,0.783,0.4,0.6,1.0,0.8,0.4,0.0,0.4,1.1,2.1,8.2
Linton Townes,24,MIL,SF,2,0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
Linton Townes,24,SDC,SF,2,0,1.5,3.5,0.429,0.0,0.0,,1.5,3.5,0.429,0.429,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.5,3.0,8.5
Darrell Lockhart,23,SAS,C,2,0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,1.0,2.5,2.0,7.0
Bob Miller,27,SAS,PF,2,0,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,1.0,1.5,2.5,0.5,0.0,0.5,0.0,2.5,2.0,4.0
Bryan Warrick,24,WSB,PG,32,0,0.8,2.1,0.409,0.0,0.1,0.333,0.8,2.0,0.413,0.417,0.3,0.5,0.5,0.2,0.5,0.7,1.3,0.3,0.1,0.6,1.2,2.0,7.9
Bruce Kuczenski,22,NJN,PF,7,0,0.6,1.7,0.333,0.0,0.0,,0.6,1.7,0.333,0.333,0.4,0.9,0.5,0.4,0.7,1.1,0.6,0.0,0.0,0.3,0.4,1.6,4.0
Bruce Kuczenski,22,PHI,PF,3,2,0.3,2.7,0.125,0.0,0.0,,0.3,2.7,0.125,0.125,0.3,0.7,0.5,0.3,1.7,2.0,0.7,0.3,0.3,1.7,2.3,1.0,13.3
Bruce Kuczenski,22,IND,PF,5,0,1.0,3.4,0.294,0.0,0.0,,1.0,3.4,0.294,0.294,0.8,0.8,1.0,0.6,1.2,1.8,0.4,0.0,0.0,1.6,1.6,2.8,10.2
Tom Boswell,30,UTA,PF,38,0,0.7,1.4,0.538,0.0,0.0,1.0,0.7,1.3,0.529,0.548,0.4,0.6,0.762,0.7,0.9,1.7,0.4,0.2,0.0,0.3,1.5,1.9,6.9
Greg Kite,22,BOS,C,35,1,0.9,1.9,0.455,0.0,0.0,,0.9,1.9,0.455,0.455,0.1,0.5,0.313,0.8,1.0,1.8,0.2,0.0,0.1,0.6,1.2,1.9,5.6
Lionel Hollins,30,DET,PG,32,0,0.8,2.0,0.381,0.0,0.1,0.0,0.8,1.9,0.393,0.381,0.3,0.4,0.846,0.1,0.6,0.7,1.9,0.4,0.0,0.8,0.8,1.8,6.8
Ken Austin,22,DET,SF,7,0,0.9,1.9,0.462,0.0,0.0,,0.9,1.9,0.462,0.462,0.0,0.0,,0.3,0.1,0.4,0.1,0.1,0.1,0.4,1.0,1.7,4.0
Carlos Clark,23,BOS,SG,31,0,0.6,1.7,0.365,0.0,0.1,0.0,0.6,1.6,0.38,0.365,0.5,0.6,0.889,0.2,0.3,0.5,0.5,0.3,0.0,0.4,0.4,1.7,4.1
Chris Engler,24,GSW,C,46,1,0.7,1.8,0.398,0.0,0.0,,0.7,1.8,0.398,0.398,0.3,0.5,0.609,0.6,1.5,2.1,0.2,0.2,0.1,0.5,1.5,1.7,7.8
Mike Gibson,23,WSB,PF,32,0,0.7,1.7,0.382,0.0,0.0,,0.7,1.7,0.382,0.382,0.3,0.5,0.647,0.9,1.2,2.1,0.3,0.2,0.2,0.4,0.9,1.7,7.2
Tom Piotrowski,23,POR,C,18,0,0.7,1.4,0.462,0.0,0.0,,0.7,1.4,0.462,0.462,0.3,0.3,1.0,0.3,0.6,0.9,0.3,0.1,0.2,0.3,1.2,1.7,4.3
Leo Rautins,23,PHI,SF,28,3,0.8,2.1,0.362,0.0,0.0,,0.8,2.1,0.362,0.362,0.2,0.4,0.6,0.3,0.9,1.2,1.0,0.3,0.1,0.7,1.1,1.7,7.0
David Thirdkill,23,DET,SF,46,0,0.7,1.6,0.431,0.0,0.0,0.0,0.7,1.5,0.437,0.431,0.3,0.7,0.484,0.2,0.5,0.7,0.6,0.2,0.1,0.4,1.0,1.7,6.3
Johnny High,26,PHO,PG,29,9,0.6,1.8,0.346,0.0,0.1,0.0,0.6,1.7,0.36,0.346,0.3,1.0,0.345,0.6,1.7,2.3,1.8,1.4,0.4,1.3,2.9,1.6,17.7
Mark Landsberger,28,ATL,PF,35,0,0.5,1.5,0.373,0.0,0.0,,0.5,1.5,0.373,0.373,0.4,0.7,0.577,1.2,2.2,3.4,0.3,0.2,0.1,0.6,0.9,1.5,9.6
Charles Bradley,24,SEA,SG,8,0,0.4,0.9,0.429,0.0,0.0,,0.4,0.9,0.429,0.429,0.6,0.9,0.714,0.0,0.4,0.4,0.6,0.0,0.1,1.0,0.8,1.4,4.9
Steve Hayes,28,SEA,C,43,0,0.6,1.2,0.52,0.0,0.0,,0.6,1.2,0.52,0.52,0.1,0.3,0.357,0.4,1.0,1.4,0.3,0.1,0.4,0.3,1.2,1.3,5.9
Mark Jones,22,NJN,PG,6,0,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.2,0.3,0.5,0.3,0.0,0.3,0.8,0.0,0.0,0.3,0.3,1.2,2.7
Mark West,23,DAL,C,34,0,0.4,1.2,0.357,0.0,0.0,,0.4,1.2,0.357,0.357,0.2,0.6,0.318,0.6,0.8,1.4,0.4,0.0,0.4,0.4,1.6,1.1,5.9
Charles Jones,26,PHI,PF,1,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
Brant Weidner,23,SAS,PF,8,0,0.3,1.1,0.222,0.0,0.0,,0.3,1.1,0.222,0.222,0.5,0.5,1.0,0.5,0.9,1.4,0.0,0.0,0.3,0.3,0.6,1.0,4.8
Geoff Crompton,28,CLE,C,7,0,0.1,1.1,0.125,0.0,0.0,,0.1,1.1,0.125,0.125,0.4,0.9,0.5,0.9,0.4,1.3,0.1,0.1,0.1,0.6,0.6,0.7,3.3
Steve Lingenfelter,25,SAS,PF,3,0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.7,0.0,1.0,0.3,1.3,0.3,0.0,0.0,0.3,2.0,0.7,4.7
Hutch Jones,24,SDC,SF,4,0,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.3,4.5
Michael Wilson,24,WSB,PG,6,0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.5,0.2,0.0,0.2,0.5,0.0,0.0,0.5,0.8,0.2,4.3
