Player,Age,Team,Pos,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MPG
Kenny Williams,23,IND,SF,57,0,2.6,4.9,0.532,0.0,0.1,0.0,2.6,4.9,0.538,0.532,0.8,1.2,0.706,1.8,2.2,4.0,0.7,0.4,0.8,0.5,1.5,6.1,14.8
David Wingate,29,CHH,SF,72,55,2.5,4.7,0.536,0.0,0.1,0.167,2.5,4.6,0.542,0.537,1.1,1.5,0.738,0.7,1.7,2.4,2.5,0.9,0.1,1.2,1.9,6.1,20.4
Mark Bryant,27,POR,C,80,24,2.3,4.6,0.503,0.0,0.0,0.0,2.3,4.6,0.504,0.503,1.3,1.9,0.703,1.7,2.4,4.1,0.5,0.5,0.3,0.8,2.8,6.0,17.5
Tony Smith,24,LAL,SG,55,9,2.4,5.0,0.484,0.0,0.2,0.182,2.4,4.8,0.496,0.487,1.1,1.5,0.756,0.8,0.7,1.6,1.1,0.9,0.1,0.7,1.3,6.0,13.7
Winston Garland,28,HOU,PG,66,4,2.3,5.2,0.443,0.1,0.2,0.462,2.2,5.0,0.442,0.452,1.2,1.3,0.91,0.5,1.2,1.6,2.1,0.6,0.1,1.0,1.8,5.9,15.2
Scott Williams,24,CHI,PF,71,5,2.3,5.0,0.466,0.0,0.1,0.0,2.3,4.9,0.476,0.466,1.3,1.8,0.714,2.4,4.0,6.4,1.0,0.8,0.9,1.0,3.2,5.9,19.3
Luc Longley,24,MIN,C,55,25,2.4,5.3,0.455,0.0,0.0,,2.4,5.3,0.455,0.455,1.0,1.3,0.716,1.3,3.1,4.4,0.9,0.9,1.4,1.6,3.1,5.8,19.0
Benoit Benjamin,28,SEA,C,31,6,2.6,5.3,0.497,0.0,0.0,,2.6,5.3,0.497,0.497,1.5,2.2,0.701,0.9,2.8,3.6,0.4,0.5,1.1,1.4,2.4,6.7,14.5
Benoit Benjamin,28,LAL,C,28,0,1.9,3.9,0.481,0.0,0.0,,1.9,3.9,0.481,0.481,0.8,1.3,0.595,0.9,2.6,3.4,0.4,0.5,0.5,1.3,2.2,4.5,10.9
Mike Brown,29,UTA,C,82,21,2.1,5.0,0.43,0.0,0.0,0.0,2.1,5.0,0.431,0.43,1.4,2.0,0.689,1.8,3.0,4.8,0.8,0.4,0.3,1.2,2.3,5.7,18.9
Tracy Murray,21,POR,SF,48,14,2.3,5.4,0.415,0.4,1.5,0.3,1.8,4.0,0.458,0.456,0.7,0.8,0.875,0.8,0.9,1.7,0.2,0.2,0.1,0.6,1.2,5.7,10.3
Malik Sealy,22,IND,SF,58,2,2.3,5.5,0.426,0.1,0.5,0.226,2.2,5.0,0.448,0.437,0.9,1.3,0.689,1.0,0.9,1.9,0.8,0.6,0.1,1.0,1.3,5.7,11.6
Vincent Askew,26,SAC,SG,9,0,0.9,1.9,0.471,0.0,0.0,,0.9,1.9,0.471,0.471,1.2,1.7,0.733,0.8,0.4,1.2,0.6,0.2,0.1,0.9,1.2,3.0,8.4
Vincent Askew,26,SEA,SG,64,4,2.3,4.6,0.493,0.0,0.1,0.333,2.2,4.5,0.497,0.497,1.5,2.1,0.701,0.9,1.5,2.3,1.8,0.6,0.3,1.0,1.9,6.0,16.5
Bill Cartwright,35,CHI,C,63,63,2.2,5.4,0.411,0.0,0.0,,2.2,5.4,0.411,0.411,1.1,1.6,0.735,1.3,2.4,3.7,1.3,0.3,0.2,1.0,2.4,5.6,19.9
Oliver Miller,22,PHO,C,56,1,2.2,4.6,0.475,0.0,0.1,0.0,2.2,4.5,0.48,0.475,1.3,1.8,0.71,1.3,3.7,4.9,2.1,0.7,1.8,1.9,2.6,5.6,19.1
Lamont Strothers,24,DAL,SG,9,0,2.2,6.8,0.328,0.2,1.4,0.154,2.0,5.3,0.375,0.344,0.9,1.1,0.8,0.9,0.7,1.6,1.4,0.9,0.0,1.7,1.4,5.6,15.3
Byron Irvin,26,WSB,SG,4,2,2.3,4.5,0.5,0.3,0.3,1.0,2.0,4.3,0.471,0.528,0.8,1.5,0.5,0.5,0.5,1.0,0.5,0.3,0.0,1.0,1.3,5.5,11.3
John Battle,30,CLE,SG,41,0,2.0,4.9,0.415,0.0,0.1,0.167,2.0,4.7,0.423,0.418,1.4,1.8,0.778,0.1,0.6,0.7,1.3,0.2,0.1,0.5,1.0,5.4,12.1
Hubert Davis,22,NYK,SG,50,2,2.2,5.0,0.438,0.1,0.4,0.316,2.1,4.6,0.448,0.45,0.9,1.1,0.796,0.3,0.9,1.1,1.7,0.4,0.1,0.9,1.4,5.4,16.3
Stacey King,26,CHI,C,76,3,2.1,4.5,0.471,0.0,0.1,0.333,2.1,4.4,0.473,0.474,1.1,1.6,0.705,1.4,1.3,2.7,0.9,0.3,0.3,0.9,1.7,5.4,13.9
Marlon Maxey,23,MIN,PF,43,3,2.2,3.9,0.55,0.0,0.0,0.0,2.2,3.9,0.554,0.55,1.0,1.6,0.643,1.5,2.3,3.8,0.3,0.3,0.4,0.9,1.7,5.4,12.1
Gerald Glass,25,MIN,SF,4,0,2.0,6.8,0.296,0.0,0.5,0.0,2.0,6.3,0.32,0.296,1.0,1.5,0.667,0.3,0.5,0.8,2.3,0.8,0.0,1.3,1.5,5.0,17.8
Gerald Glass,25,DET,SF,56,5,2.4,5.6,0.429,0.1,0.6,0.226,2.3,5.0,0.452,0.441,0.4,0.6,0.636,1.1,1.4,2.5,1.2,0.5,0.3,0.5,1.8,5.3,13.9
Byron Houston,23,GSW,PF,79,8,1.8,4.1,0.446,0.0,0.1,0.286,1.8,4.0,0.45,0.449,1.6,2.5,0.665,1.5,2.5,4.0,0.9,0.6,0.5,1.1,3.2,5.3,16.1
Andrew Lang,26,PHI,C,73,59,2.0,4.8,0.425,0.0,0.1,0.2,2.0,4.7,0.428,0.426,1.2,1.6,0.763,1.9,4.1,6.0,1.1,0.6,1.9,1.2,3.6,5.3,25.5
Mark West,32,PHO,C,82,82,2.1,3.5,0.614,0.0,0.0,,2.1,3.5,0.614,0.614,1.0,2.0,0.518,1.9,3.7,5.6,0.4,0.2,1.3,1.1,3.0,5.3,19.0
Lee Mayberry,22,MIL,PG,82,4,2.1,4.6,0.456,0.5,1.3,0.391,1.6,3.2,0.483,0.513,0.5,0.8,0.574,0.3,1.1,1.4,3.3,0.7,0.1,1.0,1.8,5.2,18.3
Trent Tucker,33,CHI,SG,69,0,2.1,4.3,0.485,0.8,1.9,0.397,1.3,2.4,0.555,0.573,0.3,0.3,0.818,0.2,0.8,1.0,1.2,0.3,0.1,0.3,0.9,5.2,13.2
Chucky Brown,24,NJN,SF,77,20,2.1,4.3,0.483,0.0,0.1,0.0,2.1,4.2,0.491,0.483,0.9,1.3,0.724,1.1,1.9,3.0,0.7,0.3,0.3,0.7,1.5,5.1,15.4
Donald Hodge,23,DAL,C,79,8,2.0,5.1,0.403,0.0,0.0,,2.0,5.1,0.403,0.403,0.9,1.3,0.683,1.2,2.5,3.7,0.9,0.4,0.5,1.1,2.6,5.0,16.0
Willie Anderson,26,SAS,SG,38,7,2.1,4.9,0.43,0.0,0.2,0.125,2.1,4.7,0.444,0.433,0.6,0.7,0.786,0.2,1.3,1.5,2.1,0.4,0.2,1.2,1.4,4.8,14.7
Marty Conlon,25,SAC,C,46,0,1.8,3.7,0.474,0.0,0.1,0.0,1.8,3.6,0.485,0.474,1.2,1.8,0.704,1.0,1.6,2.7,0.8,0.3,0.1,0.6,0.9,4.8,10.2
Sean Green,22,IND,SG,13,0,2.2,4.2,0.509,0.2,0.8,0.3,1.9,3.5,0.556,0.536,0.2,0.3,0.75,0.3,0.4,0.7,0.5,0.2,0.1,0.7,0.8,4.8,6.2
Kenny Battle,28,BOS,SG,3,1,2.0,4.3,0.462,0.0,0.3,0.0,2.0,4.0,0.5,0.462,0.7,0.7,1.0,2.3,1.3,3.7,0.7,0.3,0.0,0.7,0.7,4.7,9.7
Terry Catledge,29,ORL,PF,21,1,1.7,3.5,0.493,0.0,0.0,,1.7,3.5,0.493,0.493,1.3,1.6,0.794,0.9,1.3,2.2,0.2,0.2,0.0,1.2,1.5,4.7,12.5
Will Perdue,27,CHI,C,72,16,1.9,3.4,0.557,0.0,0.0,0.0,1.9,3.4,0.559,0.557,0.9,1.5,0.604,1.4,2.6,4.0,1.0,0.3,0.7,1.0,1.9,4.7,13.9
Gary Plummer,30,DEN,PF,60,0,1.8,3.8,0.465,0.0,0.1,0.0,1.8,3.8,0.471,0.465,1.2,1.6,0.726,0.9,2.0,2.9,0.7,0.2,0.2,1.3,2.4,4.7,12.3
Tom Hammonds,25,CHH,PF,19,5,1.0,2.4,0.422,0.0,0.0,,1.0,2.4,0.422,0.422,0.3,0.4,0.625,0.3,1.4,1.6,0.4,0.0,0.2,0.2,1.1,2.3,7.5
Tom Hammonds,25,DEN,PF,35,0,2.5,5.0,0.489,0.0,0.0,0.0,2.5,5.0,0.491,0.489,0.9,1.5,0.611,0.9,1.8,2.7,0.5,0.5,0.2,0.9,1.6,5.9,16.3
Bison Dele,23,ORL,PF,21,0,1.9,3.7,0.513,0.0,0.0,0.0,1.9,3.7,0.519,0.513,0.8,1.0,0.8,1.1,1.5,2.7,0.2,0.7,0.8,1.2,2.3,4.6,11.4
Jerrod Mustaf,23,PHO,PF,32,9,1.8,4.1,0.438,0.0,0.0,0.0,1.8,4.0,0.442,0.438,1.0,1.7,0.623,0.9,1.7,2.6,0.3,0.4,0.3,0.7,1.3,4.6,10.5
Ed Pinckney,29,BOS,PF,7,5,1.4,3.4,0.417,0.0,0.0,,1.4,3.4,0.417,0.417,1.7,1.9,0.923,2.0,4.1,6.1,0.1,0.6,1.0,1.1,1.9,4.6,21.6
Danny Schayes,33,MIL,C,70,7,1.5,3.8,0.399,0.0,0.0,0.0,1.5,3.7,0.404,0.399,1.6,2.0,0.818,1.0,2.5,3.6,1.1,0.5,0.5,0.9,2.1,4.6,16.1
Morlon Wiley,26,ATL,PG,25,2,1.0,3.2,0.321,0.6,2.0,0.294,0.4,1.2,0.367,0.414,0.2,0.3,0.625,0.4,1.0,1.4,3.2,1.0,0.1,1.2,2.0,2.9,14.2
Morlon Wiley,26,DAL,PG,33,13,2.1,5.2,0.405,1.2,3.1,0.379,0.9,2.1,0.443,0.517,0.4,0.5,0.667,0.6,1.1,1.7,3.0,1.2,0.0,1.5,2.4,5.8,19.4
Matt Geiger,23,MIA,C,48,2,1.6,3.0,0.524,0.0,0.1,0.0,1.6,2.9,0.539,0.524,1.3,1.9,0.674,1.0,1.5,2.5,0.3,0.3,0.4,0.8,2.6,4.5,11.5
Litterial Green,22,ORL,PG,52,4,1.7,3.8,0.439,0.0,0.2,0.1,1.7,3.6,0.457,0.442,1.2,1.8,0.625,0.2,0.4,0.7,2.2,0.4,0.1,0.8,1.3,4.5,12.0
Jim Les,29,SAC,PG,73,0,1.5,3.5,0.425,0.9,2.1,0.429,0.6,1.4,0.419,0.552,0.6,0.7,0.84,0.3,0.9,1.2,2.3,0.5,0.1,0.7,1.1,4.5,12.1
Moses Malone,37,MIL,C,11,0,1.2,3.8,0.31,0.0,0.0,,1.2,3.8,0.31,0.31,2.2,2.8,0.774,2.0,2.2,4.2,0.6,0.1,0.7,0.9,0.5,4.5,9.5
Chris Corchiani,24,ORL,PG,9,0,1.4,2.6,0.565,0.0,0.3,0.0,1.4,2.2,0.65,0.565,1.8,2.3,0.762,0.1,0.7,0.8,1.8,0.7,0.0,0.9,1.9,4.7,11.3
Chris Corchiani,24,WSB,PG,1,0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
Jon Barry,23,MIL,SG,47,0,1.6,4.4,0.369,0.4,1.3,0.333,1.2,3.0,0.385,0.42,0.7,1.0,0.673,0.2,0.7,0.9,1.4,0.7,0.1,0.9,1.2,4.4,11.7
Paul Pressey,34,GSW,SG,18,0,1.6,3.7,0.439,0.0,0.2,0.0,1.6,3.4,0.468,0.439,1.2,1.5,0.778,0.4,1.3,1.7,1.7,0.6,0.3,1.3,2.0,4.4,14.9
Frank Johnson,34,PHO,PG,77,0,1.8,4.1,0.436,0.0,0.2,0.083,1.8,3.9,0.45,0.438,0.8,1.0,0.776,0.5,0.9,1.5,2.4,0.8,0.1,1.0,1.5,4.3,14.6
Chris Smith,22,MIN,SG,80,6,1.6,3.6,0.433,0.0,0.2,0.143,1.5,3.4,0.447,0.436,1.2,1.5,0.792,0.4,0.8,1.2,2.5,0.6,0.2,0.9,1.2,4.3,15.8
Marcus Webb,22,BOS,PF,9,0,1.4,2.8,0.52,0.0,0.1,0.0,1.4,2.7,0.542,0.52,1.4,2.3,0.619,0.6,0.6,1.1,0.2,0.1,0.2,0.6,1.2,4.3,5.7
Pat Durham,25,GSW,SF,5,1,1.2,5.0,0.24,0.0,0.0,,1.2,5.0,0.24,0.24,1.8,2.4,0.75,1.0,1.8,2.8,0.8,0.2,0.2,1.4,1.2,4.2,15.6
John Paxson,32,CHI,PG,59,8,1.8,3.9,0.451,0.3,0.7,0.463,1.5,3.3,0.448,0.491,0.3,0.3,0.85,0.2,0.7,0.8,2.3,0.6,0.0,0.5,1.7,4.2,17.5
Kevin Brooks,23,DEN,SF,55,2,1.7,4.2,0.399,0.1,0.5,0.231,1.6,3.8,0.42,0.412,0.6,0.7,0.875,0.4,1.1,1.5,0.6,0.2,0.0,0.7,0.8,4.1,10.4
Felton Spencer,25,MIN,C,71,48,1.5,3.2,0.465,0.0,0.0,,1.5,3.2,0.465,0.465,1.2,1.8,0.654,1.9,2.7,4.6,0.2,0.3,0.9,1.0,3.4,4.1,18.3
Jayson Williams,24,NJN,PF,12,2,1.8,3.8,0.457,0.0,0.0,,1.8,3.8,0.457,0.457,0.6,1.5,0.389,1.8,1.6,3.4,0.0,0.3,0.3,0.7,2.0,4.1,11.6
Steve Henson,24,ATL,PG,53,2,1.3,3.4,0.39,0.7,1.5,0.463,0.6,1.9,0.333,0.492,0.6,0.8,0.85,0.2,0.8,1.0,2.9,0.6,0.0,1.0,1.6,4.0,13.6
Charles Shackleford,26,PHI,C,48,0,1.7,3.4,0.488,0.0,0.0,0.0,1.7,3.4,0.494,0.488,0.6,1.0,0.633,1.4,2.9,4.3,0.5,0.3,0.5,0.8,1.9,4.0,11.8
Jaren Jackson,25,LAC,SG,34,0,1.6,3.8,0.414,0.1,0.1,0.4,1.5,3.6,0.415,0.422,0.7,0.8,0.852,0.6,0.6,1.1,1.0,0.6,0.1,0.5,1.3,3.9,10.3
Alec Kessler,26,MIA,PF,40,2,1.4,3.1,0.467,0.1,0.3,0.455,1.3,2.8,0.468,0.488,0.9,1.2,0.766,0.6,1.7,2.3,0.4,0.1,0.3,0.5,1.6,3.9,10.4
Rick Mahorn,34,NJN,PF,74,9,1.4,2.9,0.472,0.0,0.0,0.333,1.4,2.9,0.474,0.474,1.2,1.5,0.8,1.3,2.5,3.8,0.4,0.3,0.4,0.8,2.1,3.9,14.6
Gerald Paddio,27,SEA,SF,41,3,1.7,3.9,0.447,0.0,0.2,0.25,1.7,3.7,0.457,0.453,0.3,0.5,0.667,0.4,0.8,1.2,0.8,0.3,0.1,0.4,0.6,3.9,7.5
Brent Price,24,WSB,PG,68,9,1.5,4.1,0.358,0.1,0.7,0.167,1.4,3.4,0.398,0.373,0.8,1.0,0.794,0.4,1.1,1.5,2.3,0.8,0.0,1.3,1.3,3.9,12.6
Larry Robinson,25,WSB,SG,4,0,1.5,4.0,0.375,0.0,0.3,0.0,1.5,3.8,0.4,0.375,0.8,1.3,0.6,0.3,0.5,0.8,0.8,0.3,0.3,0.3,0.0,3.8,8.3
LaSalle Thompson,31,IND,C,63,0,1.7,3.4,0.488,0.0,0.0,0.0,1.7,3.4,0.491,0.488,0.5,0.6,0.744,0.9,2.0,2.8,0.5,0.5,0.4,0.7,2.2,3.8,11.6
Tony Bennett,23,CHH,PG,75,2,1.5,3.5,0.423,0.3,1.1,0.325,1.1,2.4,0.467,0.473,0.4,0.5,0.732,0.2,0.7,0.8,1.8,0.4,0.0,0.7,1.5,3.7,11.4
Dave Johnson,22,POR,SG,42,0,1.4,3.5,0.383,0.1,0.3,0.214,1.3,3.2,0.4,0.393,1.0,1.4,0.678,0.4,0.7,1.1,0.3,0.2,0.0,0.7,0.5,3.7,8.5
Bo Kimble,26,NYK,SG,9,0,1.6,3.7,0.424,0.2,0.9,0.25,1.3,2.8,0.48,0.455,0.3,0.9,0.375,0.3,0.9,1.2,0.6,0.1,0.0,0.7,1.1,3.7,6.1
Kennard Winchester,26,HOU,SG,39,0,1.6,3.6,0.439,0.1,0.5,0.211,1.5,3.1,0.475,0.453,0.4,0.6,0.773,0.4,0.8,1.3,0.3,0.3,0.3,0.4,1.0,3.7,8.7
Mark Acres,30,HOU,C,6,0,0.3,1.5,0.222,0.2,0.3,0.5,0.2,1.2,0.143,0.278,0.2,0.3,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.3,0.3,1.0,3.8
Mark Acres,30,WSB,C,12,7,2.0,3.3,0.6,0.0,0.0,,2.0,3.3,0.6,0.6,0.8,1.2,0.714,2.0,3.1,5.1,0.4,0.3,0.5,0.9,2.7,4.8,20.5
Maurice Cheeks,36,NJN,PG,35,0,1.5,2.7,0.548,0.0,0.1,0.0,1.5,2.6,0.56,0.548,0.7,0.8,0.889,0.1,1.1,1.2,3.1,0.9,0.1,0.9,1.0,3.6,14.6
Sam Mack,22,SAS,SF,40,0,1.2,3.0,0.398,0.1,0.6,0.136,1.1,2.4,0.458,0.411,1.1,1.5,0.776,0.5,0.8,1.2,0.4,0.4,0.1,0.6,1.1,3.6,6.7
Melvin Newbern,25,DET,SG,33,1,1.3,3.4,0.372,0.0,0.2,0.125,1.2,3.2,0.39,0.376,1.0,1.8,0.567,0.6,0.5,1.1,1.7,0.7,0.0,1.0,1.3,3.6,9.4
James Donaldson,35,UTA,C,6,1,1.3,2.3,0.571,0.0,0.0,,1.3,2.3,0.571,0.571,0.8,1.5,0.556,1.0,3.8,4.8,0.2,0.2,1.2,0.7,2.2,3.5,15.7
Chris Dudley,27,NJN,C,71,16,1.3,3.7,0.353,0.0,0.0,,1.3,3.7,0.353,0.353,0.8,1.5,0.518,3.0,4.2,7.2,0.2,0.2,1.5,0.8,2.7,3.5,19.7
Jon Koncak,29,ATL,C,78,65,1.6,3.4,0.464,0.0,0.1,0.375,1.6,3.3,0.467,0.47,0.3,0.6,0.48,1.3,4.2,5.5,1.8,1.0,1.3,0.7,3.4,3.5,25.3
Rodney McCray,31,CHI,SF,64,5,1.4,3.2,0.451,0.0,0.1,0.4,1.4,3.1,0.452,0.456,0.6,0.8,0.692,0.8,1.6,2.5,1.3,0.2,0.2,0.8,1.5,3.5,15.9
Gundars VÄtra,25,MIN,SF,13,0,1.5,3.1,0.475,0.2,0.2,1.0,1.2,2.8,0.432,0.513,0.3,0.5,0.667,0.3,0.3,0.6,0.5,0.2,0.0,0.2,0.9,3.5,6.8
Terry Cummings,31,SAS,PF,8,0,1.4,3.6,0.379,0.0,0.0,,1.4,3.6,0.379,0.379,0.6,1.3,0.5,0.8,1.6,2.4,0.5,0.1,0.1,0.3,2.1,3.4,9.5
Keith Askins,25,MIA,SF,69,1,1.3,3.1,0.413,0.3,0.9,0.338,1.0,2.1,0.446,0.465,0.4,0.6,0.725,1.1,1.8,2.9,0.4,0.4,0.4,0.5,2.0,3.3,13.6
Joe Kleine,31,BOS,C,78,3,1.4,3.4,0.404,0.0,0.1,0.0,1.4,3.3,0.414,0.404,0.5,0.7,0.707,1.4,3.0,4.4,0.5,0.2,0.2,0.5,1.6,3.3,14.5
Blair Rasmussen,30,ATL,C,22,6,1.4,3.6,0.375,0.1,0.3,0.333,1.3,3.4,0.378,0.388,0.4,0.6,0.692,0.9,1.6,2.5,0.2,0.2,0.5,0.5,2.8,3.2,12.9
Ricky Blanton,26,CHI,SF,2,0,1.5,3.5,0.429,0.0,0.0,,1.5,3.5,0.429,0.429,0.0,0.0,,1.0,0.5,1.5,0.5,1.0,0.0,0.5,0.5,3.0,6.5
Walter Palmer,24,DAL,C,20,0,1.4,2.9,0.474,0.0,0.0,,1.4,2.9,0.474,0.474,0.3,0.5,0.667,0.6,1.6,2.2,0.3,0.1,0.3,0.5,1.5,3.0,6.2
Bobby Phills,23,CLE,SG,31,0,1.2,2.6,0.463,0.1,0.2,0.4,1.2,2.5,0.468,0.476,0.5,0.8,0.6,0.2,0.4,0.5,0.3,0.3,0.1,0.6,0.6,3.0,4.5
Greg Foster,24,WSB,PF,10,0,1.1,2.5,0.44,0.0,0.0,,1.1,2.5,0.44,0.44,0.2,0.3,0.667,0.8,1.9,2.7,1.1,0.0,0.5,0.9,1.7,2.4,9.3
Greg Foster,24,ATL,PF,33,0,1.3,2.9,0.463,0.0,0.1,0.0,1.3,2.8,0.484,0.463,0.4,0.5,0.722,0.7,1.0,1.7,0.3,0.1,0.3,0.5,1.2,3.1,6.2
Radisav ÄurÄiÄ,27,DAL,C,20,0,0.8,2.1,0.39,0.0,0.0,,0.8,2.1,0.39,0.39,1.3,1.8,0.722,0.9,1.6,2.5,0.6,0.4,0.1,0.4,1.5,2.9,8.3
Herb Williams,34,NYK,C,55,0,1.3,3.2,0.411,0.0,0.0,,1.3,3.2,0.411,0.411,0.3,0.4,0.667,0.8,1.9,2.7,0.3,0.4,0.5,0.4,1.4,2.9,10.4
Danny Young,30,DET,PG,65,2,1.1,2.6,0.413,0.3,1.0,0.324,0.7,1.5,0.475,0.479,0.4,0.5,0.875,0.2,0.5,0.7,1.8,0.5,0.1,0.5,0.6,2.9,12.9
Joe Courtney,23,CHI,PF,5,0,0.8,1.8,0.444,0.0,0.0,,0.8,1.8,0.444,0.444,0.6,0.8,0.75,0.4,0.0,0.4,0.2,0.4,0.2,0.6,1.8,2.2,6.8
Joe Courtney,23,GSW,PF,7,0,1.3,3.3,0.391,0.0,0.0,,1.3,3.3,0.391,0.391,0.6,0.7,0.8,0.3,2.1,2.4,0.3,0.4,0.6,0.4,1.1,3.1,10.0
Isaac Austin,23,UTA,C,46,3,1.1,2.4,0.446,0.0,0.0,0.0,1.1,2.4,0.45,0.446,0.6,1.0,0.659,0.8,0.9,1.7,0.1,0.2,0.3,0.5,1.3,2.8,6.7
Mark Eaton,36,UTA,C,64,57,1.1,2.0,0.546,0.0,0.0,,1.1,2.0,0.546,0.546,0.5,0.8,0.7,1.1,3.0,4.1,0.3,0.3,1.2,0.7,2.2,2.8,17.3
Jerome Lane,26,CLE,PF,21,2,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.5,0.2,1.0,0.25,1.1,1.4,2.5,0.8,0.6,0.1,0.3,1.5,2.8,7.1
Randy Breuer,32,ATL,C,12,0,1.3,2.6,0.484,0.0,0.0,,1.3,2.6,0.484,0.484,0.2,0.4,0.4,0.8,1.5,2.3,0.5,0.2,0.3,0.4,1.0,2.7,8.9
Mike Gminski,33,CHH,C,34,0,1.2,2.4,0.506,0.0,0.0,,1.2,2.4,0.506,0.506,0.3,0.3,0.9,1.0,1.5,2.5,0.2,0.0,0.3,0.3,0.8,2.7,7.4
Greg Grant,26,PHI,PG,72,0,1.1,3.1,0.35,0.3,0.9,0.294,0.8,2.1,0.375,0.395,0.3,0.4,0.645,0.3,0.6,0.9,2.9,0.6,0.0,0.8,1.0,2.7,13.8
Jeff Sanders,27,ATL,PF,9,0,1.1,2.8,0.4,0.0,0.0,,1.1,2.8,0.4,0.4,0.4,0.9,0.5,1.3,1.9,3.2,0.7,0.9,0.1,1.2,1.8,2.7,13.3
Mark Randall,25,MIN,PF,2,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,4.0
Mark Randall,25,DET,PF,35,0,1.1,2.3,0.506,0.0,0.2,0.143,1.1,2.1,0.542,0.513,0.5,0.7,0.615,0.8,0.8,1.6,0.3,0.1,0.1,0.5,0.9,2.8,6.9
Lance Blanks,26,MIN,SG,61,2,1.1,2.5,0.433,0.2,0.7,0.256,0.9,1.8,0.505,0.47,0.3,0.5,0.625,0.3,0.8,1.1,1.2,0.3,0.1,0.5,1.0,2.6,10.5
John Crotty,23,UTA,PG,40,0,0.9,1.8,0.514,0.1,0.4,0.143,0.9,1.5,0.603,0.528,0.7,1.0,0.684,0.1,0.3,0.4,1.4,0.3,0.0,0.8,0.7,2.6,6.1
Steve Kerr,27,CLE,PG,5,0,1.0,2.0,0.5,0.0,0.4,0.0,1.0,1.6,0.625,0.5,0.4,0.4,1.0,0.0,1.4,1.4,2.2,0.4,0.0,0.4,0.4,2.4,8.2
Steve Kerr,27,ORL,SG,47,0,1.0,2.4,0.429,0.1,0.5,0.25,0.9,1.9,0.477,0.455,0.4,0.5,0.909,0.1,0.7,0.8,1.3,0.2,0.0,0.5,0.7,2.6,9.4
Tate George,24,NJN,PG,48,1,1.1,2.8,0.378,0.0,0.1,0.0,1.1,2.7,0.392,0.378,0.4,0.5,0.833,0.2,0.4,0.6,1.2,0.2,0.1,0.6,0.5,2.5,7.9
Kurt Rambis,34,PHO,PF,5,0,0.8,1.4,0.571,0.0,0.0,,0.8,1.4,0.571,0.571,0.2,0.4,0.5,0.4,0.8,1.2,0.2,0.6,0.0,1.2,0.6,1.8,8.2
Kurt Rambis,34,SAC,PF,67,1,0.9,1.8,0.516,0.0,0.0,0.0,0.9,1.8,0.525,0.516,0.6,0.9,0.667,1.1,2.2,3.3,0.8,0.6,0.3,0.5,1.8,2.5,11.7
Brad Sellers,30,MIN,PF,54,4,0.9,2.4,0.377,0.0,0.0,0.0,0.9,2.4,0.38,0.377,0.7,0.7,0.949,0.5,1.0,1.5,0.9,0.1,0.2,0.5,0.7,2.5,9.9
Terry Teagle,32,HOU,SG,2,0,1.0,3.5,0.286,0.0,0.0,,1.0,3.5,0.286,0.286,0.5,1.0,0.5,0.0,1.5,1.5,1.0,0.0,0.0,0.5,0.5,2.5,12.5
Sidney Green,32,SAS,PF,15,0,1.3,3.3,0.408,0.0,0.0,,1.3,3.3,0.408,0.408,0.9,1.0,0.867,1.2,3.5,4.7,1.3,0.3,0.2,0.8,1.4,3.5,13.5
Sidney Green,32,CHH,PF,24,0,0.6,1.7,0.35,0.0,0.1,0.0,0.6,1.6,0.368,0.35,0.5,0.7,0.75,0.6,1.4,2.0,0.2,0.0,0.1,0.3,0.7,1.7,5.3
Lester Conner,33,LAC,PG,31,0,0.9,2.0,0.452,0.0,0.0,,0.9,2.0,0.452,0.452,0.6,0.6,0.947,0.5,1.1,1.6,2.1,1.1,0.1,0.7,1.3,2.4,13.6
Duane Cooper,23,LAL,PG,65,0,1.0,2.4,0.392,0.1,0.5,0.233,0.8,2.0,0.43,0.415,0.4,0.5,0.714,0.2,0.6,0.8,2.3,0.3,0.0,1.1,1.0,2.4,9.9
Bart Kofoed,28,BOS,SG,7,0,0.4,1.9,0.231,0.0,0.1,0.0,0.4,1.7,0.25,0.231,1.6,2.0,0.786,0.0,0.1,0.1,1.4,0.3,0.1,0.4,0.1,2.4,5.9
Elmore Spencer,23,LAC,C,44,4,1.0,1.9,0.537,0.0,0.0,,1.0,1.9,0.537,0.537,0.4,0.7,0.5,0.4,1.0,1.4,0.2,0.2,0.4,0.6,1.2,2.4,6.4
David Wood,28,SAS,PF,64,2,0.8,1.8,0.444,0.1,0.3,0.238,0.7,1.5,0.49,0.466,0.7,0.9,0.836,0.6,0.9,1.5,0.5,0.2,0.2,0.5,1.5,2.4,9.3
