Player,Age,Team,Pos,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MPG
Hot Rod Williams,26,CLE,PF,82,10,4.3,8.5,0.509,0.0,0.0,0.25,4.3,8.5,0.51,0.509,2.9,3.8,0.748,2.1,3.7,5.8,1.3,0.9,1.6,1.2,2.3,11.6,25.9
Ed Pinckney,25,SAC,PF,51,24,4.4,8.7,0.502,0.0,0.1,0.0,4.4,8.6,0.509,0.502,3.5,4.3,0.801,2.1,3.8,5.9,1.5,1.1,0.8,1.6,2.5,12.3,26.2
Ed Pinckney,25,BOS,PF,29,9,3.3,6.1,0.54,0.0,0.0,,3.3,6.1,0.54,0.54,3.6,4.4,0.798,2.1,3.0,5.1,1.5,1.0,0.8,1.3,2.7,10.1,23.4
Ledell Eackles,22,WSB,SG,80,6,4.0,9.2,0.434,0.1,0.5,0.225,3.9,8.7,0.447,0.441,3.4,4.3,0.786,1.3,1.0,2.3,1.5,0.5,0.1,1.6,2.0,11.5,18.2
Kiki Vandeweghe,30,POR,PF,18,1,5.7,12.1,0.475,0.9,2.1,0.421,4.8,9.9,0.486,0.512,1.6,1.8,0.879,0.6,1.3,1.9,1.9,0.4,0.2,1.0,2.2,13.9,24.0
Kiki Vandeweghe,30,NYK,PF,27,0,3.6,7.7,0.464,0.1,0.4,0.3,3.5,7.4,0.472,0.471,1.9,2.1,0.911,0.6,0.8,1.3,1.3,0.4,0.3,0.9,1.4,9.2,18.6
Kurt Rambis,30,CHH,PF,75,75,4.3,8.4,0.518,0.0,0.0,0.0,4.3,8.3,0.521,0.518,2.4,3.3,0.734,3.6,5.8,9.4,2.1,1.3,0.8,2.0,2.8,11.1,29.8
Ricky Berry,24,SAC,SG,64,21,4.0,8.9,0.45,1.0,2.5,0.406,3.0,6.4,0.467,0.507,2.0,2.6,0.789,0.9,2.2,3.1,1.3,0.6,0.3,1.3,3.1,11.0,22.0
Rony Seikaly,23,MIA,C,78,62,4.3,9.5,0.448,0.0,0.1,0.25,4.3,9.5,0.449,0.448,2.3,4.5,0.511,2.6,4.4,7.0,0.7,0.6,1.2,2.6,3.3,10.9,25.2
Billy Thompson,25,MIA,SF,79,58,4.4,9.1,0.487,0.0,0.1,0.0,4.4,9.0,0.49,0.487,2.0,2.8,0.696,3.1,4.2,7.2,2.2,0.7,1.3,2.4,3.3,10.8,28.8
Rod Higgins,29,GSW,PF,81,1,3.7,7.8,0.476,0.8,2.1,0.393,2.9,5.7,0.505,0.528,2.3,2.8,0.821,1.4,3.3,4.6,2.0,0.5,0.5,0.9,2.1,10.6,23.3
Terry Catledge,25,WSB,PF,79,77,4.2,8.6,0.49,0.0,0.1,0.2,4.2,8.6,0.493,0.491,1.9,3.2,0.602,2.9,4.3,7.2,0.9,0.6,0.3,1.5,3.2,10.4,26.3
Jon Sundvold,27,MIA,SG,68,8,4.5,9.9,0.455,0.7,1.4,0.522,3.8,8.6,0.444,0.49,0.7,0.8,0.825,0.3,1.0,1.3,2.0,0.4,0.0,1.3,1.1,10.4,19.7
Michael Cage,27,SEA,PF,80,71,3.9,7.9,0.498,0.0,0.1,0.0,3.9,7.8,0.502,0.498,2.5,3.3,0.743,3.5,6.1,9.6,1.6,1.2,0.7,1.6,2.3,10.3,31.7
Lester Conner,29,NJN,PG,82,63,3.8,8.2,0.457,0.2,0.5,0.351,3.6,7.8,0.463,0.467,2.6,3.3,0.788,1.2,3.1,4.3,7.4,2.2,0.1,2.2,1.6,10.3,30.9
Herb Williams,30,IND,C,46,46,5.3,11.8,0.45,0.0,0.1,0.0,5.3,11.7,0.453,0.45,2.0,2.7,0.714,1.9,6.7,8.6,1.9,0.7,1.7,2.3,3.4,12.6,34.1
Herb Williams,30,DAL,C,30,20,2.6,6.6,0.396,0.0,0.1,0.0,2.6,6.5,0.4,0.396,1.4,2.3,0.632,1.6,5.0,6.6,1.2,0.5,1.8,1.4,2.7,6.6,30.1
Jim Petersen,26,SAC,C,66,40,4.2,9.2,0.459,0.0,0.1,0.0,4.2,9.1,0.465,0.459,1.7,2.3,0.747,1.8,4.4,6.3,1.2,0.7,1.0,2.2,3.6,10.2,24.7
Reggie Williams,24,LAC,SF,63,17,4.1,9.4,0.438,0.5,1.7,0.288,3.7,7.8,0.469,0.463,1.5,1.9,0.754,1.1,1.7,2.8,1.6,1.3,0.5,1.8,2.9,10.2,20.7
Kareem Abdul-Jabbar,41,LAL,C,74,74,4.2,8.9,0.475,0.0,0.0,0.0,4.2,8.9,0.477,0.475,1.6,2.2,0.739,1.4,3.1,4.5,1.0,0.5,1.1,1.3,2.6,10.1,22.9
Dennis Johnson,34,BOS,PG,72,72,3.8,8.9,0.434,0.1,0.7,0.14,3.8,8.2,0.459,0.44,2.2,2.7,0.821,0.4,2.2,2.6,6.6,1.3,0.3,2.4,2.9,10.0,32.1
Steve Johnson,31,POR,C,72,11,4.1,7.8,0.524,0.0,0.0,,4.1,7.8,0.524,0.524,1.8,3.4,0.527,1.9,3.1,5.0,1.5,0.3,0.6,1.9,3.5,10.0,20.5
Otis Smith,25,GSW,SG,80,5,3.9,8.9,0.435,0.1,0.5,0.189,3.8,8.5,0.448,0.44,2.2,2.7,0.798,1.6,2.5,4.1,1.8,1.1,0.5,1.6,2.1,10.0,20.0
Orlando Woolridge,29,LAL,SF,74,0,3.1,6.7,0.468,0.0,0.0,0.0,3.1,6.7,0.469,0.468,3.4,4.6,0.738,1.1,2.6,3.6,0.8,0.4,0.9,1.4,1.8,9.7,20.1
Buck Johnson,25,HOU,SF,67,51,4.0,7.7,0.524,0.0,0.1,0.111,4.0,7.6,0.532,0.525,1.5,2.0,0.754,1.7,2.6,4.3,1.9,1.0,0.5,1.6,3.2,9.6,27.6
John Battle,26,ATL,SG,82,0,3.5,7.7,0.457,0.1,0.4,0.324,3.4,7.2,0.465,0.466,2.4,2.9,0.815,0.4,1.3,1.7,2.4,0.5,0.1,1.3,1.5,9.5,20.4
Sam Vincent,25,CHI,PG,70,56,3.9,8.1,0.484,0.0,0.2,0.118,3.9,7.8,0.495,0.486,1.5,1.8,0.822,0.5,2.2,2.7,4.8,0.8,0.1,2.0,1.8,9.4,24.3
Derrick Chievous,21,HOU,SF,81,1,3.4,7.8,0.437,0.1,0.3,0.208,3.4,7.5,0.446,0.441,2.4,3.0,0.783,1.4,1.8,3.2,1.0,0.6,0.1,1.7,2.0,9.3,19.0
Mike Sanders,28,CLE,SF,82,82,4.0,8.9,0.453,0.0,0.1,0.3,4.0,8.8,0.455,0.455,1.2,1.6,0.719,1.2,2.5,3.7,1.6,1.1,0.4,1.3,2.8,9.3,25.6
Cliff Levingston,28,ATL,PF,80,52,3.8,7.1,0.528,0.0,0.1,0.2,3.7,7.0,0.531,0.529,1.7,2.4,0.696,2.4,3.8,6.2,0.9,1.2,0.9,1.3,3.4,9.2,27.3
Mychal Thompson,34,LAL,C,80,8,3.6,6.5,0.559,0.0,0.0,0.0,3.6,6.5,0.56,0.559,2.0,2.9,0.678,2.0,3.9,5.8,0.6,0.7,0.7,1.2,2.8,9.2,24.9
James Donaldson,31,DAL,C,53,53,3.6,6.4,0.573,0.0,0.0,,3.6,6.4,0.573,0.573,1.8,2.3,0.766,3.0,7.8,10.8,0.7,0.5,1.5,1.6,2.1,9.1,32.9
Craig Hodges,28,PHO,SG,10,0,1.6,3.6,0.444,0.4,1.2,0.333,1.2,2.4,0.5,0.5,0.3,0.4,0.75,0.2,0.3,0.5,0.8,0.2,0.0,0.5,0.8,3.9,9.2
Craig Hodges,28,CHI,SG,49,6,3.8,8.0,0.475,1.4,3.4,0.423,2.4,4.6,0.513,0.565,0.9,1.1,0.849,0.4,1.3,1.7,2.8,0.8,0.1,1.1,1.7,10.0,22.7
Dennis Rodman,27,DET,SF,82,8,3.9,6.5,0.595,0.1,0.3,0.231,3.8,6.2,0.614,0.601,1.2,1.9,0.626,4.0,5.4,9.4,1.2,0.7,0.9,1.5,3.6,9.0,26.9
Darrell Walker,27,WSB,PG,79,78,3.6,8.6,0.42,0.0,0.1,0.0,3.6,8.5,0.426,0.42,1.8,2.3,0.772,1.7,4.7,6.4,6.3,2.0,0.3,2.3,2.7,9.0,32.5
Rod Strickland,22,NYK,PG,81,10,3.3,7.0,0.467,0.2,0.7,0.322,3.0,6.3,0.484,0.484,2.1,2.9,0.745,0.6,1.3,2.0,3.9,1.2,0.0,1.8,1.8,8.9,16.8
Walter Berry,24,NJN,PF,29,17,3.7,8.0,0.468,0.0,0.0,,3.7,8.0,0.468,0.468,1.5,2.2,0.683,1.1,2.9,4.0,0.7,0.3,0.4,1.4,2.4,8.9,19.2
Walter Berry,24,HOU,PF,40,14,3.7,6.8,0.541,0.0,0.1,0.5,3.6,6.7,0.541,0.543,1.4,2.0,0.713,1.4,2.5,3.8,1.4,0.5,0.9,1.2,2.9,8.8,20.0
Pat Cummings,32,MIA,PF,53,28,3.7,7.4,0.5,0.0,0.0,0.0,3.7,7.4,0.503,0.5,1.4,1.8,0.742,1.6,3.7,5.3,0.9,0.5,0.3,2.1,3.0,8.8,20.7
Derek Smith,27,SAC,SG,29,20,3.8,9.5,0.402,0.1,0.5,0.2,3.7,9.0,0.414,0.408,2.2,3.3,0.674,1.0,1.8,2.8,2.1,0.7,0.3,1.5,2.2,10.0,20.7
Derek Smith,27,PHI,SG,36,18,2.9,6.1,0.477,0.1,0.4,0.25,2.8,5.7,0.495,0.486,1.8,2.6,0.699,0.9,1.5,2.4,1.9,0.7,0.4,1.2,2.8,7.8,19.3
Jay Vincent,29,DEN,SF,5,1,2.6,7.6,0.342,0.2,0.4,0.5,2.4,7.2,0.333,0.355,1.0,1.8,0.556,0.4,3.2,3.6,1.0,0.2,0.2,1.0,2.2,6.4,19.0
Jay Vincent,29,SAS,SF,24,3,3.8,9.1,0.416,0.0,0.0,0.0,3.8,9.1,0.417,0.416,1.5,2.1,0.686,1.5,2.3,3.8,0.9,0.2,0.1,1.5,2.2,9.0,23.0
Anthony Bowie,25,SAS,SG,18,5,4.0,8.0,0.5,0.1,0.3,0.2,3.9,7.7,0.511,0.503,0.6,0.8,0.667,1.4,1.7,3.1,1.6,1.0,0.2,1.2,2.4,8.6,24.3
Sam Bowie,27,POR,C,20,0,3.5,7.7,0.451,0.3,0.4,0.714,3.2,7.3,0.438,0.467,1.4,2.5,0.571,1.8,3.5,5.3,1.8,0.4,1.7,1.7,2.2,8.6,20.6
Dan Majerle,23,PHO,SG,54,5,3.4,8.0,0.419,0.5,1.5,0.329,2.9,6.5,0.44,0.45,1.4,2.4,0.614,1.1,2.7,3.9,2.4,1.2,0.3,0.9,2.6,8.6,25.1
Jim Paxson,31,BOS,PG,57,7,3.5,7.8,0.454,0.1,0.4,0.167,3.5,7.4,0.47,0.458,1.5,1.8,0.816,0.3,1.0,1.3,1.9,0.7,0.1,1.0,1.7,8.6,20.0
Brian Shaw,22,BOS,SG,82,54,3.6,8.4,0.433,0.0,0.2,0.0,3.6,8.2,0.441,0.433,1.3,1.6,0.826,1.5,3.1,4.6,5.8,1.0,0.3,2.3,2.6,8.6,28.1
Sedale Threatt,27,SEA,PG,63,0,3.7,7.6,0.494,0.2,0.5,0.367,3.6,7.1,0.502,0.505,1.0,1.2,0.818,0.5,1.4,1.9,3.8,1.3,0.1,1.2,2.5,8.6,19.4
Trent Tucker,29,NYK,SG,81,24,3.2,7.1,0.454,1.5,3.7,0.399,1.8,3.5,0.512,0.556,0.5,0.7,0.782,0.7,1.5,2.2,1.6,1.1,0.1,0.7,2.0,8.5,22.5
Michael Holton,27,CHH,PG,67,60,3.2,7.5,0.427,0.0,0.2,0.214,3.2,7.3,0.433,0.43,1.8,2.1,0.839,0.4,1.1,1.6,6.3,1.0,0.2,1.8,2.5,8.3,25.3
Ken Bannister,28,LAC,PF,9,2,2.4,4.0,0.611,0.0,0.1,0.0,2.4,3.9,0.629,0.611,3.3,5.9,0.566,0.7,3.0,3.7,0.3,0.8,0.2,0.9,1.9,8.2,14.4
Tyrone Corbin,26,PHO,SF,77,30,3.2,5.9,0.54,0.0,0.0,0.0,3.2,5.9,0.542,0.54,1.8,2.3,0.788,2.3,2.9,5.2,1.5,1.1,0.2,1.2,2.9,8.2,21.5
Sylvester Gray,21,MIA,SF,55,15,3.0,7.2,0.42,0.0,0.1,0.25,3.0,7.2,0.421,0.421,1.9,2.8,0.673,2.1,3.1,5.2,2.1,0.7,0.5,1.9,2.6,8.0,22.2
Alton Lister,30,SEA,C,82,82,3.3,6.6,0.499,0.0,0.0,,3.3,6.6,0.499,0.499,1.4,2.2,0.646,2.5,4.1,6.6,0.7,0.3,2.2,1.4,3.8,8.0,22.0
Darwin Cook,30,SAS,SG,36,0,4.1,8.8,0.467,0.2,0.9,0.194,3.9,7.9,0.496,0.476,1.3,1.6,0.821,0.6,1.1,1.6,2.3,1.2,0.1,1.7,2.1,9.6,21.0
Darwin Cook,30,DEN,SG,30,4,2.4,5.4,0.436,0.1,0.3,0.2,2.3,5.1,0.451,0.442,0.6,0.7,0.773,0.4,1.2,1.6,1.4,0.9,0.2,0.9,1.5,5.4,12.9
Blair Rasmussen,26,DEN,C,77,22,3.3,7.5,0.445,0.0,0.0,,3.3,7.5,0.445,0.445,0.9,1.1,0.852,1.4,2.4,3.7,0.6,0.4,0.5,0.6,2.5,7.6,17.0
Jerry Reynolds,26,SEA,SG,56,0,2.7,6.4,0.417,0.1,0.3,0.2,2.6,6.1,0.427,0.422,2.3,3.0,0.76,0.9,0.9,1.8,1.1,0.9,0.5,1.0,1.0,7.6,13.2
Pearl Washington,25,MIA,PG,54,8,3.0,7.2,0.424,0.0,0.3,0.071,3.0,6.9,0.437,0.425,1.5,1.9,0.788,0.9,1.4,2.3,4.2,1.4,0.1,2.3,1.9,7.6,19.7
Antoine Carr,27,ATL,PF,78,12,2.9,6.0,0.48,0.0,0.0,0.0,2.9,6.0,0.481,0.48,1.7,1.9,0.855,1.4,2.2,3.5,1.2,0.4,0.8,1.1,2.8,7.5,19.1
John Bagley,28,NJN,PG,68,20,2.9,7.1,0.416,0.2,0.8,0.204,2.8,6.3,0.443,0.427,1.3,1.8,0.724,0.5,1.6,2.1,5.8,1.1,0.1,2.3,1.7,7.4,24.1
Adrian Branch,25,POR,SF,67,4,3.0,6.5,0.463,0.1,0.5,0.226,2.9,6.0,0.481,0.471,1.3,1.8,0.725,0.9,1.0,2.0,0.9,0.7,0.0,1.0,1.5,7.4,12.1
Craig Ehlo,27,CLE,SG,82,4,3.0,6.4,0.475,0.5,1.2,0.39,2.6,5.2,0.495,0.512,0.9,1.4,0.607,1.2,2.4,3.6,3.2,1.3,0.2,1.4,2.0,7.4,22.8
Jeff Grayer,23,MIL,SG,11,2,2.9,6.6,0.438,0.0,0.2,0.0,2.9,6.5,0.451,0.438,1.5,1.8,0.85,1.3,1.9,3.2,2.0,0.9,0.1,1.7,1.4,7.4,18.2
Bob Hansen,28,UTA,SG,46,9,3.0,6.5,0.467,0.4,1.2,0.352,2.6,5.3,0.492,0.498,0.9,1.6,0.56,0.6,2.2,2.8,1.1,0.8,0.1,0.9,2.3,7.4,21.0
Purvis Short,31,HOU,SF,65,16,3.0,7.4,0.413,0.1,0.5,0.273,2.9,6.9,0.423,0.422,1.2,1.4,0.865,1.0,1.8,2.8,1.6,0.7,0.2,1.1,1.8,7.4,17.8
Michael Cooper,32,LAL,SG,80,13,2.7,6.2,0.431,1.0,2.6,0.381,1.7,3.6,0.468,0.512,1.0,1.2,0.871,0.4,2.0,2.4,3.9,0.9,0.4,1.2,2.3,7.3,24.3
James Edwards,33,DET,C,76,1,2.8,5.6,0.5,0.0,0.0,0.0,2.8,5.5,0.502,0.5,1.8,2.6,0.686,0.9,2.1,3.0,0.6,0.1,0.4,0.9,3.0,7.3,16.5
Rick Mahorn,30,DET,PF,72,61,2.8,5.5,0.517,0.0,0.0,0.0,2.8,5.4,0.519,0.517,1.6,2.2,0.748,2.0,4.9,6.9,0.8,0.6,0.9,1.3,2.9,7.3,24.9
John Paxson,28,CHI,PG,78,20,3.2,6.6,0.48,0.6,1.7,0.331,2.6,4.9,0.532,0.522,0.4,0.5,0.861,0.2,1.0,1.2,3.9,0.7,0.1,0.9,2.1,7.3,22.3
Mark West,28,PHO,C,82,32,3.0,4.5,0.653,0.0,0.0,,3.0,4.5,0.653,0.653,1.3,2.5,0.535,2.0,4.7,6.7,0.5,0.4,2.3,1.3,3.3,7.2,24.6
Vinny Del Negro,22,SAC,SG,80,2,3.0,6.3,0.475,0.1,0.3,0.3,2.9,6.0,0.482,0.481,1.1,1.3,0.85,0.6,1.5,2.1,2.6,0.8,0.2,1.0,2.0,7.1,19.5
Albert King,29,SAS,SF,46,11,3.1,7.1,0.431,0.2,0.7,0.25,2.9,6.4,0.451,0.443,0.8,1.0,0.771,0.7,2.3,3.0,1.7,0.6,0.2,1.6,2.1,7.1,17.2
Nate McMillan,24,SEA,PG,75,74,2.7,6.5,0.41,0.2,0.9,0.214,2.5,5.5,0.443,0.426,1.6,2.5,0.63,1.9,3.3,5.2,9.3,2.1,0.6,2.8,3.1,7.1,31.2
Dave Greenwood,31,SAS,PF,38,15,2.8,6.5,0.425,0.0,0.0,,2.8,6.5,0.425,0.425,2.2,2.8,0.8,2.4,3.8,6.3,1.4,0.8,0.6,1.4,3.2,7.7,24.0
Dave Greenwood,31,DEN,PF,29,3,2.1,5.1,0.419,0.0,0.0,,2.1,5.1,0.419,0.419,1.7,2.4,0.676,1.7,4.0,5.7,1.4,0.6,1.0,1.2,2.7,5.9,16.9
John Salley,24,DET,PF,67,21,2.5,5.0,0.498,0.0,0.0,0.0,2.5,4.9,0.502,0.498,2.0,2.9,0.692,2.0,3.0,5.0,1.1,0.6,1.1,1.5,2.9,7.0,21.8
Brad Sellers,26,CHI,PF,80,25,2.9,6.0,0.485,0.0,0.1,0.5,2.9,5.9,0.485,0.488,1.1,1.3,0.851,1.1,1.8,2.8,1.2,0.4,0.9,0.9,2.2,6.9,21.7
Anthony Taylor,23,MIA,PG,21,7,2.9,7.2,0.397,0.0,0.1,0.0,2.9,7.1,0.403,0.397,1.1,1.5,0.75,0.5,1.1,1.6,2.0,1.0,0.2,1.0,1.8,6.9,17.5
Kelvin Upshaw,26,MIA,SG,9,0,2.9,7.0,0.413,0.1,0.6,0.2,2.8,6.4,0.431,0.421,0.4,0.7,0.667,0.4,1.0,1.4,2.2,0.8,0.0,1.4,2.0,6.3,16.0
Kelvin Upshaw,26,BOS,SG,23,0,3.2,6.5,0.49,0.1,0.4,0.2,3.1,6.0,0.511,0.497,0.6,0.9,0.7,0.3,1.3,1.6,4.2,0.8,0.1,1.8,2.7,7.0,20.6
Norm Nixon,33,LAC,PG,53,30,2.9,7.0,0.414,0.2,0.5,0.276,2.7,6.4,0.425,0.424,0.9,1.2,0.738,0.2,1.2,1.5,6.4,0.9,0.0,2.2,1.3,6.8,24.9
Scott Skiles,24,IND,PG,80,13,2.5,5.5,0.448,0.3,0.9,0.267,2.2,4.6,0.485,0.471,1.6,1.8,0.903,0.3,1.6,1.9,4.9,0.8,0.0,2.2,1.9,6.8,19.6
Mark Alarie,25,WSB,PF,74,5,2.8,5.8,0.478,0.2,0.5,0.342,2.6,5.3,0.491,0.493,1.0,1.2,0.839,1.4,2.1,3.4,0.9,0.3,0.3,0.8,2.2,6.7,15.4
Steve Colter,26,WSB,PG,80,5,2.5,5.7,0.444,0.0,0.3,0.12,2.5,5.4,0.463,0.447,1.6,2.1,0.749,0.8,1.5,2.3,2.8,0.9,0.2,0.8,2.0,6.7,17.8
Wayne Cooper,32,DEN,C,79,72,2.8,5.6,0.495,0.0,0.1,0.25,2.8,5.6,0.498,0.497,1.0,1.3,0.745,2.7,5.2,7.8,1.0,0.5,2.7,0.9,3.8,6.6,23.6
Brian Rowsom,23,CHH,PF,34,0,2.4,4.8,0.494,0.0,0.0,1.0,2.3,4.7,0.491,0.497,1.9,2.4,0.802,1.6,2.4,4.0,0.7,0.3,0.4,0.5,2.0,6.6,15.2
Brad Lohaus,24,BOS,PF,48,15,2.4,5.6,0.433,0.0,0.1,0.0,2.4,5.5,0.44,0.433,0.7,1.0,0.761,1.0,2.0,3.0,1.0,0.4,0.5,1.0,2.1,5.6,15.4
Brad Lohaus,24,SAC,PF,29,10,3.2,7.4,0.431,0.0,0.2,0.143,3.2,7.2,0.44,0.433,1.6,2.0,0.807,1.3,2.7,3.9,0.6,0.3,1.0,1.0,2.1,8.0,16.4
Joe Kleine,27,SAC,C,47,11,2.5,6.4,0.383,0.0,0.0,0.0,2.5,6.4,0.384,0.383,1.7,1.9,0.92,1.6,3.5,5.1,0.7,0.4,0.4,1.4,2.7,6.7,19.4
Joe Kleine,27,BOS,C,28,2,2.1,4.6,0.457,0.0,0.0,0.0,2.1,4.6,0.461,0.457,1.9,2.3,0.828,1.8,3.1,4.9,1.1,0.5,0.2,1.3,2.4,6.1,17.8
Dallas Comegys,24,SAS,PF,67,10,2.5,5.1,0.487,0.0,0.0,0.0,2.5,5.1,0.49,0.487,1.6,2.4,0.658,1.7,1.8,3.5,0.4,0.6,0.9,1.3,2.4,6.5,16.7
Earl Cureton,31,CHH,C,82,41,2.8,5.7,0.501,0.0,0.0,0.0,2.8,5.7,0.502,0.501,0.8,1.5,0.537,2.3,3.7,6.0,1.6,0.6,0.7,1.4,2.8,6.5,25.0
Gerald Henderson,33,PHI,PG,65,0,2.2,5.4,0.414,0.5,1.6,0.308,1.7,3.7,0.461,0.461,1.6,2.0,0.819,0.3,0.8,1.0,2.2,0.6,0.0,1.1,1.9,6.5,15.2
Dave Hoppen,24,CHH,C,77,36,2.6,4.6,0.564,0.0,0.0,0.5,2.6,4.6,0.564,0.565,1.3,1.8,0.727,1.6,3.4,5.0,0.7,0.3,0.3,1.0,3.1,6.5,18.4
Brad Davis,33,DAL,PG,78,4,2.3,4.9,0.483,0.4,1.3,0.314,1.9,3.6,0.545,0.525,1.3,1.6,0.805,0.2,1.2,1.4,3.1,0.6,0.2,1.2,1.9,6.4,17.9
Tom Garrick,22,LAC,SG,71,20,2.5,5.1,0.49,0.0,0.2,0.0,2.5,4.9,0.509,0.49,1.4,1.8,0.803,0.5,1.7,2.2,3.4,1.1,0.1,1.6,2.0,6.4,21.1
Ralph Sampson,28,GSW,C,61,36,2.7,6.0,0.449,0.0,0.1,0.375,2.6,5.9,0.451,0.453,1.0,1.6,0.653,1.7,3.3,5.0,1.3,0.5,1.1,1.5,2.8,6.4,17.8
Calvin Natt,32,DEN,SF,14,0,1.6,3.6,0.44,0.0,0.1,0.0,1.6,3.5,0.449,0.44,1.6,2.2,0.71,0.9,2.4,3.3,0.5,0.4,0.1,0.8,0.9,4.7,12.0
Calvin Natt,32,SAS,SF,10,0,2.5,6.6,0.379,0.0,0.0,,2.5,6.6,0.379,0.379,3.5,4.8,0.729,1.6,1.6,3.2,1.1,0.2,0.2,1.9,1.9,8.5,18.5
Sidney Green,28,NYK,PF,82,0,2.4,5.1,0.46,0.0,0.0,0.0,2.4,5.1,0.463,0.46,1.6,2.1,0.759,1.9,2.9,4.8,0.9,0.6,0.2,1.5,2.1,6.3,15.6
Tony Campbell,26,LAL,SF,63,2,2.5,5.5,0.458,0.0,0.3,0.095,2.5,5.1,0.481,0.461,1.1,1.3,0.843,0.8,1.2,2.1,0.7,0.6,0.1,1.0,1.7,6.2,12.5
Mark Eaton,32,UTA,C,82,82,2.3,5.0,0.462,0.0,0.0,,2.3,5.0,0.462,0.462,1.6,2.4,0.66,2.8,7.5,10.3,1.0,0.5,3.8,1.7,3.5,6.2,35.5
Danny Young,26,POR,PG,48,2,2.4,5.2,0.46,0.4,1.0,0.34,2.0,4.2,0.49,0.494,1.0,1.3,0.781,0.4,1.2,1.5,2.6,1.1,0.1,0.9,1.0,6.2,19.8
Tim Kempton,25,CHH,PF,79,0,2.2,4.2,0.51,0.0,0.0,0.0,2.2,4.2,0.512,0.51,1.8,2.6,0.686,1.2,2.7,3.8,1.3,0.5,0.2,1.5,2.7,6.1,17.0
Dave Corzine,32,CHI,C,81,7,2.5,5.4,0.461,0.0,0.1,0.25,2.5,5.3,0.465,0.464,0.9,1.2,0.74,1.1,2.8,3.9,1.3,0.4,0.6,1.1,1.7,5.9,18.3
Fred Roberts,28,MIL,PF,71,3,2.2,4.5,0.486,0.0,0.2,0.214,2.1,4.3,0.498,0.491,1.5,1.8,0.806,1.0,2.0,2.9,0.9,0.5,0.3,1.1,1.8,5.9,17.6
Joe Wolf,24,LAC,C,66,15,2.6,6.1,0.423,0.0,0.2,0.143,2.5,5.9,0.433,0.425,0.7,1.0,0.688,1.3,2.8,4.1,1.7,0.5,0.2,1.4,2.3,5.8,22.0
Michael Anderson,22,SAS,PG,36,12,2.0,4.9,0.417,0.0,0.2,0.143,2.0,4.7,0.429,0.42,1.6,2.3,0.695,1.2,1.3,2.5,4.3,1.2,0.1,2.3,1.8,5.7,20.3
Larry Smith,31,GSW,PF,80,78,2.7,5.0,0.552,0.0,0.0,,2.7,5.0,0.552,0.552,0.2,0.7,0.31,3.4,4.8,8.2,1.5,0.8,0.7,1.4,3.1,5.7,23.7
Harvey Grant,23,WSB,PF,71,1,2.5,5.5,0.464,0.0,0.0,0.0,2.5,5.5,0.465,0.464,0.5,0.8,0.596,1.1,1.2,2.3,1.1,0.5,0.4,0.4,2.1,5.6,16.8
John Long,32,IND,SG,44,1,2.9,7.3,0.401,0.2,0.5,0.4,2.7,6.8,0.401,0.414,1.3,1.4,0.937,0.4,1.1,1.5,1.5,0.7,0.0,1.1,1.5,7.3,17.4
John Long,32,DET,SG,24,0,0.8,1.7,0.475,0.0,0.0,,0.8,1.7,0.475,0.475,0.5,0.5,0.846,0.1,0.4,0.5,0.6,0.0,0.1,0.4,0.7,2.0,6.3
Steve Alford,24,DAL,PG,9,0,0.3,1.2,0.273,0.0,0.2,0.0,0.3,1.0,0.333,0.273,0.1,0.2,0.5,0.0,0.3,0.3,1.0,0.1,0.0,0.1,0.3,0.8,4.2
Steve Alford,24,GSW,PG,57,3,2.5,5.5,0.463,0.4,0.9,0.377,2.2,4.6,0.481,0.495,0.9,1.0,0.831,0.2,1.0,1.2,1.5,0.8,0.1,0.8,0.9,6.3,15.2
John Shasky,24,MIA,C,65,4,1.9,3.8,0.488,0.0,0.0,0.0,1.9,3.8,0.492,0.488,1.8,2.6,0.689,1.5,2.1,3.6,0.3,0.2,0.2,0.7,1.4,5.5,14.5
Terry Tyler,32,DAL,SF,70,11,2.4,5.1,0.469,0.0,0.1,0.111,2.4,5.0,0.479,0.471,0.7,0.9,0.758,1.1,1.9,3.0,0.6,0.3,0.6,0.7,1.3,5.5,15.1
Muggsy Bogues,24,CHH,PG,79,21,2.3,5.3,0.426,0.0,0.2,0.077,2.2,5.1,0.437,0.427,0.8,1.1,0.75,0.7,1.4,2.1,7.8,1.4,0.1,1.6,1.8,5.4,22.2
Kenny Walker,24,NYK,SF,79,2,2.2,4.5,0.489,0.1,0.3,0.25,2.1,4.3,0.503,0.496,0.8,1.1,0.776,1.3,1.6,2.9,0.5,0.5,0.6,0.6,2.4,5.3,14.7
Richard Anderson,28,POR,PF,72,3,2.0,4.8,0.417,0.7,2.0,0.348,1.3,2.9,0.464,0.487,0.4,0.5,0.842,0.9,2.3,3.2,1.4,0.6,0.2,0.8,1.4,5.2,15.0
Scott Brooks,23,PHI,PG,82,6,1.9,4.5,0.42,0.7,1.9,0.359,1.2,2.7,0.463,0.495,0.7,0.8,0.884,0.2,0.9,1.1,3.7,0.8,0.0,0.8,1.4,5.2,16.7
