,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Norm Nixon,24,LAL,PG,82,82,3226,14.9,.548,.007,.209,1.9,5.5,3.9,25.3,2.1,0.2,17.9,20.0,4.1,2.7,6.7,.100,0.2,-0.9,-0.7,1.1
1,Elvin Hayes,34,WSB,PF,81,,3183,17.2,.492,.008,.285,8.4,20.0,14.1,6.1,0.9,3.1,10.2,26.1,2.1,4.2,6.2,.094,-0.2,-0.2,-0.4,1.2
2,Bill Cartwright,22,NYK,C,82,82,3150,17.9,.608,.000,.466,6.6,18.6,12.6,7.0,0.7,1.7,13.2,20.6,7.7,2.1,9.7,.148,1.7,-1.2,0.6,2.1
3,Kareem Abdul-Jabbar,32,LAL,C,82,,3143,25.3,.639,.001,.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,9.5,5.3,14.8,.227,4.8,2.4,7.2,7.3
4,Moses Malone,24,HOU,C,82,82,3140,24.1,.560,.004,.505,19.6,22.3,20.9,7.1,1.2,1.9,13.7,27.6,8.9,3.0,11.9,.183,4.5,-2.4,2.1,3.2
5,Jamaal Wilkes,26,LAL,SF,82,82,3111,17.6,.563,.013,.172,6.8,11.2,9.2,10.8,1.9,0.5,9.7,20.8,6.7,3.2,10.0,.154,1.7,-0.4,1.3,2.6
6,Michael Ray Richardson,24,NYK,SG,82,82,3060,17.8,.517,.103,.318,5.3,13.9,9.6,34.1,3.9,0.6,22.9,19.7,2.4,3.7,6.0,.094,1.7,1.3,3.1,3.9
7,Reggie Theus,22,CHI,SG,82,82,3029,17.0,.579,.090,.509,5.4,6.7,6.1,25.9,1.8,0.4,19.5,24.0,5.2,1.7,6.9,.110,2.1,-1.3,0.8,2.1
8,Wes Unseld,33,WSB,C,82,82,2973,15.4,.545,.003,.328,11.2,25.9,18.5,15.6,1.0,1.1,17.3,11.7,4.3,4.1,8.4,.135,0.9,1.5,2.5,3.3
9,Gus Williams,26,SEA,PG,82,82,2969,20.6,.529,.023,.274,4.5,5.3,4.9,20.7,3.2,0.7,9.5,25.2,7.2,4.4,11.6,.187,3.1,1.6,4.7,5.0
10,Larry Bird,23,BOS,PF,82,82,2955,20.5,.538,.098,.246,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,5.6,5.6,11.2,.182,3.0,1.5,4.5,4.8
11,Toby Knight,24,NYK,SF,81,,2945,16.4,.561,.002,.206,7.4,10.9,9.1,6.9,1.8,1.6,10.6,20.1,5.5,1.9,7.3,.120,1.1,-0.7,0.4,1.8
12,Dan Issel,31,DEN,C,82,82,2938,22.2,.571,.008,.471,8.2,17.5,12.7,10.7,1.4,1.0,8.7,25.0,9.2,2.3,11.5,.188,4.1,-0.8,3.3,3.9
13,Dennis Johnson,25,SEA,SG,81,,2937,15.9,.489,.043,.358,6.2,8.7,7.4,16.1,2.3,1.5,12.6,24.2,3.0,4.4,7.4,.120,0.5,0.8,1.3,2.5
14,George Gervin,27,SAS,SG,78,,2934,24.0,.587,.053,.306,5.7,8.9,7.3,11.0,1.6,1.4,10.3,31.7,9.3,1.3,10.6,.173,5.5,-1.6,3.9,4.4
15,Johnny Davis,24,IND,PG,82,82,2912,13.6,.495,.036,.304,3.5,4.5,4.0,20.3,1.7,0.4,13.3,20.2,3.1,1.3,4.4,.073,-0.4,-1.5,-2.0,0.0
16,Otis Birdsong,24,KCK,SG,82,,2885,18.5,.538,.023,.266,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,4.9,3.7,8.6,.143,2.0,0.1,2.1,3.0
17,Tiny Archibald,31,BOS,PG,80,80,2864,15.3,.574,.023,.548,2.3,5.3,3.8,30.2,1.7,0.2,19.7,17.0,5.9,2.9,8.9,.148,1.4,-0.3,1.1,2.3
18,Swen Nater,30,SDC,C,81,,2860,17.2,.589,.003,.342,12.9,33.8,23.0,11.1,0.7,0.7,21.9,16.4,4.0,2.9,6.8,.115,0.9,-0.9,0.0,1.5
19,Calvin Natt,23,2TM,SF,78,,2857,17.0,.524,.007,.323,8.8,16.7,12.7,9.1,1.6,0.7,11.8,23.2,3.5,3.7,7.1,.120,1.2,-0.7,0.4,1.8
20,Calvin Natt,23,NJN,SF,53,,2046,15.9,.520,.006,.319,8.8,17.2,13.0,8.2,1.7,0.6,11.7,21.4,2.1,2.8,4.8,.114,0.6,-0.6,-0.1,1.0
21,Calvin Natt,23,POR,SF,25,,811,19.8,.532,.010,.332,8.8,15.4,12.1,11.5,1.4,0.9,11.9,27.6,1.4,0.9,2.3,.136,2.7,-1.0,1.7,0.8
22,Sonny Parker,24,GSW,SF,82,82,2849,16.2,.537,.002,.306,6.2,11.9,9.0,12.4,2.9,0.7,12.7,18.6,3.8,3.0,6.8,.114,0.9,0.9,1.8,2.7
23,Ron Brewer,24,POR,SG,82,82,2815,13.2,.503,.027,.185,2.1,6.3,4.2,11.5,1.7,1.0,11.6,21.1,2.0,2.3,4.3,.074,-0.8,-0.4,-1.2,0.6
24,Julius Erving,29,PHI,SF,78,78,2812,25.4,.568,.012,.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,7.3,5.2,12.5,.213,5.7,1.9,7.6,6.8
25,Mike Mitchell,24,CLE,SF,82,82,2802,19.1,.557,.004,.231,7.4,15.2,11.1,4.9,1.1,1.5,9.5,24.7,5.9,2.4,8.3,.142,2.1,-0.9,1.2,2.2
26,Larry Kenon,27,SAS,PF,78,,2798,17.2,.527,.007,.259,10.1,19.4,14.8,11.1,1.7,0.3,13.5,23.2,3.4,2.0,5.4,.093,1.1,-1.6,-0.4,1.1
27,Magic Johnson,20,LAL,SG,77,,2795,20.6,.602,.033,.487,7.1,15.4,11.6,25.2,3.1,0.8,20.9,20.9,6.2,4.3,10.5,.180,3.1,1.7,4.8,4.8
28,Jack Sikma,24,SEA,C,82,82,2793,16.5,.526,.001,.295,7.4,26.9,17.1,13.7,1.1,1.5,15.3,18.6,3.3,5.3,8.6,.148,0.5,1.3,1.8,2.7
29,Dave Greenwood,22,CHI,PF,82,82,2791,16.2,.541,.007,.396,9.2,21.6,15.6,9.8,1.0,2.6,14.5,21.1,3.5,3.1,6.5,.112,-0.1,-0.2,-0.3,1.2
30,Caldwell Jones,29,PHI,C,80,80,2771,9.7,.482,.004,.335,8.9,26.5,18.2,7.4,0.7,3.2,26.3,11.9,-1.5,5.4,3.9,.068,-3.1,1.5,-1.6,0.2
31,John Lucas,26,GSW,PG,80,,2763,15.3,.528,.051,.348,2.4,6.6,4.4,29.2,2.4,0.1,16.1,17.0,4.0,1.9,5.9,.103,0.7,-0.3,0.4,1.7
32,Brian Taylor,28,SDC,PG,78,,2754,13.9,.546,.267,.181,2.9,4.6,3.7,16.4,2.5,0.5,12.7,16.1,4.6,1.0,5.6,.098,0.2,0.2,0.4,1.7
33,Cedric Maxwell,24,BOS,SF,80,80,2744,19.0,.679,.000,.739,11.7,16.8,14.3,9.8,1.3,1.3,18.8,17.7,8.3,3.9,12.2,.214,2.8,0.7,3.5,3.8
34,Truck Robinson,28,PHO,PF,82,82,2710,15.3,.553,.000,.458,8.8,22.1,15.6,7.5,1.0,1.2,16.4,22.4,2.1,3.9,6.0,.106,-0.8,-0.9,-1.7,0.2
35,Marques Johnson,23,MIL,SF,77,,2686,22.0,.585,.007,.290,9.0,13.7,11.4,15.1,1.7,1.4,11.5,23.9,8.0,3.5,11.5,.206,4.6,0.4,5.1,4.8
36,Randy Smith,31,CLE,SG,82,82,2677,15.2,.497,.040,.213,3.5,6.7,5.0,18.5,2.1,0.1,12.1,23.7,2.4,1.8,4.2,.075,0.3,-0.5,-0.3,1.2
37,Calvin Murphy,31,HOU,SG,76,,2676,16.8,.543,.020,.238,2.7,3.5,3.1,16.7,2.5,0.2,10.4,23.1,6.0,1.1,7.2,.129,0.9,-0.2,0.7,1.8
38,Adrian Dantley,24,UTA,SF,68,,2674,24.3,.635,.002,.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,9.5,1.1,10.5,.189,5.3,-1.6,3.7,3.8
39,Ricky Sobers,27,CHI,PG,82,82,2673,12.5,.524,.068,.239,3.2,6.9,5.1,23.8,2.4,0.4,20.3,21.2,0.5,1.9,2.4,.044,-1.3,-0.6,-1.9,0.1
40,Dave Robisch,30,CLE,C,82,,2670,17.2,.578,.003,.350,8.5,17.9,13.0,9.3,0.9,1.1,11.3,17.6,6.3,2.3,8.6,.154,2.1,-0.3,1.8,2.6
41,Terry Tyler,23,DET,SF,82,,2670,14.2,.499,.013,.202,8.9,15.8,12.3,6.4,1.8,4.3,14.8,17.0,0.9,2.5,3.4,.062,-0.9,0.6,-0.3,1.2
42,Paul Westphal,29,PHO,SG,82,82,2665,21.1,.593,.071,.336,1.9,5.7,3.9,24.2,2.0,0.7,12.0,25.6,7.7,2.8,10.5,.189,4.0,0.0,3.9,4.0
43,Eddie Jordan,25,NJN,PG,82,82,2657,14.4,.481,.047,.254,2.4,8.1,5.3,29.6,3.8,0.6,18.6,20.2,0.1,4.0,4.1,.074,-0.9,1.5,0.6,1.8
44,Kermit Washington,28,POR,PF,80,,2657,18.2,.584,.004,.473,13.2,21.7,17.4,8.9,1.3,2.9,15.6,16.8,5.2,4.0,9.1,.165,1.3,0.6,1.9,2.6
45,Mickey Johnson,27,IND,PF,82,61,2647,20.3,.528,.025,.379,9.8,17.1,13.3,18.7,2.7,2.3,16.2,25.9,3.7,3.5,7.3,.132,2.1,0.7,2.8,3.2
46,Brian Winters,27,MIL,SG,80,,2623,14.8,.534,.091,.192,2.0,7.0,4.6,19.0,1.8,0.6,13.3,21.1,3.6,2.6,6.2,.113,0.3,-0.2,0.2,1.4
47,Maurice Cheeks,23,PHI,PG,79,79,2623,15.9,.589,.014,.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,3.8,4.1,7.9,.145,0.5,2.0,2.4,2.9
48,Eddie Johnson,24,ATL,SG,79,,2622,18.0,.538,.011,.279,3.9,4.3,4.1,23.5,2.2,0.5,12.2,24.1,5.4,2.7,8.2,.150,2.5,0.3,2.8,3.2
49,Phil Ford,23,KCK,PG,82,82,2621,16.5,.534,.022,.400,1.1,6.1,3.5,32.4,2.4,0.1,18.5,23.3,2.7,3.4,6.1,.111,1.0,-0.2,0.8,1.8
50,Dan Roundfield,26,ATL,PF,81,,2588,19.7,.551,.004,.462,12.1,22.7,17.3,11.3,1.9,3.2,16.1,22.8,4.0,5.1,9.1,.169,1.6,1.4,2.9,3.2
51,World B. Free,26,SDC,SG,68,,2585,22.7,.544,.016,.488,5.2,4.7,5.0,18.0,1.5,0.7,10.8,32.7,7.7,0.3,8.0,.148,4.9,-1.9,3.1,3.3
52,Ray Williams,25,NYK,PG,82,82,2582,21.6,.546,.027,.306,6.2,11.2,8.7,28.5,2.9,0.5,14.0,27.2,6.0,2.2,8.2,.152,3.7,0.3,3.9,3.9
53,Darryl Dawkins,23,PHI,C,80,80,2541,14.6,.548,.006,.308,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,1.3,4.3,5.7,.107,-1.7,0.6,-1.2,0.5
54,John Johnson,32,SEA,SF,81,,2533,13.3,.532,.000,.260,6.7,11.0,8.8,22.4,1.4,0.8,22.3,17.2,1.7,3.2,4.9,.093,-0.1,0.4,0.3,1.5
55,Mike Newlin,31,NJN,SG,78,,2510,17.7,.540,.114,.312,4.2,6.7,5.4,19.9,2.1,0.1,13.3,26.8,4.0,2.5,6.5,.124,2.0,-0.7,1.3,2.1
56,Don Buse,29,PHO,PG,81,,2499,10.7,.485,.134,.217,3.1,7.0,5.1,16.0,2.4,0.2,12.4,11.7,1.7,2.9,4.6,.088,-1.1,1.2,0.2,1.4
57,Greg Ballard,25,WSB,SF,82,,2438,18.1,.532,.043,.206,9.8,16.6,13.1,9.7,1.7,0.8,10.0,21.6,4.1,2.8,6.9,.136,1.9,0.1,2.0,2.5
58,Foots Walker,28,CLE,PG,76,,2422,15.3,.527,.016,.428,3.3,9.5,6.3,29.5,2.9,0.3,18.9,13.2,3.7,2.4,6.1,.120,0.5,1.4,1.9,2.4
59,Sam Lacey,31,KCK,C,81,,2412,14.9,.490,.001,.273,7.4,21.8,14.3,24.5,2.1,2.6,21.8,16.1,0.8,4.8,5.6,.112,0.0,3.6,3.6,3.4
60,Alex English,26,2TM,SF,78,15,2401,18.0,.536,.005,.239,11.3,14.9,13.1,13.9,1.4,1.4,14.8,23.4,3.3,2.0,5.3,.105,1.6,-1.2,0.4,1.5
61,Alex English,26,IND,SF,54,15,1526,17.7,.539,.004,.204,11.0,14.9,12.9,13.5,1.4,1.2,14.2,22.2,2.4,1.3,3.6,.114,1.6,-1.3,0.3,0.9
62,Alex English,26,DEN,SF,24,,875,18.5,.531,.007,.295,11.9,15.0,13.4,14.7,1.5,1.8,15.7,25.6,0.9,0.7,1.6,.089,1.6,-0.9,0.7,0.6
63,Jan van Breda Kolff,28,NJN,SF,82,,2399,9.5,.533,.044,.338,4.4,14.1,9.3,13.1,1.9,1.7,23.1,11.0,0.6,3.3,3.9,.078,-2.2,1.8,-0.4,1.0
64,Jim Chones,30,LAL,C,82,,2394,11.3,.521,.003,.222,7.1,17.6,12.8,7.6,1.1,1.4,17.3,16.9,0.7,2.8,3.5,.071,-2.0,-0.3,-2.4,-0.2
65,Ron Boone,33,2TM,SG,81,,2392,12.1,.501,.055,.214,2.7,8.1,5.5,18.8,2.0,0.1,16.4,21.5,0.4,0.6,1.0,.020,-1.8,-1.7,-3.5,-1.0
66,Ron Boone,33,LAL,SG,6,,106,3.0,.395,.000,.175,4.5,6.6,5.7,7.8,2.2,0.0,23.2,21.2,-0.3,0.1,-0.2,-0.098,-5.2,-1.0,-6.2,-0.2
67,Ron Boone,33,UTA,SG,75,,2286,12.5,.506,.057,.216,2.7,8.2,5.5,19.3,2.0,0.1,16.1,21.5,0.7,0.5,1.2,.026,-1.7,-1.7,-3.3,-0.8
68,Bob Wilkerson,25,DEN,SF,75,,2381,10.9,.458,.033,.216,3.6,10.3,6.9,14.7,1.8,0.6,14.6,21.7,-1.2,1.4,0.2,.004,-2.8,-1.1,-3.8,-1.1
69,John Long,23,DET,SG,69,,2364,16.4,.535,.010,.167,6.7,8.3,7.5,13.0,2.4,0.6,14.2,23.7,2.4,1.2,3.6,.072,0.4,-0.8,-0.4,1.0
70,Ben Poquette,24,UTA,C,82,,2349,14.0,.572,.004,.295,6.4,20.9,13.9,7.7,0.9,3.9,13.9,13.6,3.0,1.8,4.9,.099,-0.7,0.6,-0.1,1.1
71,Scott Wedman,27,KCK,SF,68,,2347,16.9,.541,.020,.163,5.0,12.9,8.8,9.3,1.7,1.1,8.6,22.2,3.7,3.4,7.1,.145,1.1,0.5,1.5,2.1
72,Tom Owens,30,POR,C,76,,2337,18.1,.552,.002,.281,8.8,18.3,13.5,13.0,0.9,1.3,13.3,22.9,4.3,2.6,6.9,.142,1.5,-0.3,1.1,1.9
73,Mike Bantom,28,IND,SF,77,69,2330,13.7,.533,.004,.275,8.3,12.1,10.1,15.9,1.7,1.1,18.2,17.3,2.1,1.9,3.9,.081,-0.3,-0.5,-0.7,0.7
74,Joe Bryant,25,SDC,PF,81,,2328,11.1,.485,.050,.318,7.7,16.6,12.0,8.1,2.1,0.9,17.9,16.3,0.1,1.7,1.8,.038,-2.3,-0.2,-2.5,-0.3
75,Junior Bridgeman,26,MIL,SF,81,,2316,17.1,.523,.022,.214,5.0,9.0,7.1,15.2,1.9,0.5,11.2,26.3,3.6,2.5,6.1,.127,0.9,-0.5,0.3,1.4
76,James Edwards,24,IND,C,82,82,2314,17.6,.545,.001,.328,7.8,18.4,12.9,8.0,1.1,2.4,10.0,22.0,4.4,2.4,6.7,.140,0.2,-0.7,-0.5,0.9
77,Walter Davis,25,PHO,SF,75,,2309,21.3,.608,.003,.313,3.6,9.2,6.5,23.6,2.3,0.5,15.4,27.0,5.5,2.8,8.3,.173,3.4,0.2,3.6,3.3
78,John Drew,25,ATL,SF,80,,2306,17.8,.532,.006,.547,9.4,12.5,11.0,7.4,1.9,0.6,14.1,30.2,3.3,3.1,6.4,.134,0.6,-0.9,-0.3,1.0
79,Allan Bristow,28,UTA,SF,82,,2304,16.6,.534,.009,.310,9.0,16.7,13.0,21.4,1.9,0.1,16.7,20.0,3.2,1.2,4.4,.091,1.4,-0.8,0.6,1.5
80,Robert Reid,24,HOU,SF,76,,2304,15.3,.520,.003,.242,6.5,14.8,10.6,14.7,2.7,1.4,14.7,19.2,2.5,2.3,4.9,.101,0.3,1.2,1.4,2.0
81,James Silas,30,SAS,PG,77,,2293,16.7,.585,.004,.382,2.1,5.6,3.9,20.1,1.2,0.3,14.1,22.4,5.3,0.2,5.5,.116,1.4,-1.9,-0.5,0.9
82,John Roche,30,DEN,PG,82,,2286,13.9,.562,.174,.273,1.1,4.2,2.6,24.7,1.7,0.3,16.1,17.0,3.5,0.7,4.2,.088,0.3,-1.3,-1.0,0.6
83,Lonnie Shelton,24,SEA,PF,76,,2243,16.8,.570,.006,.300,9.3,18.0,13.6,9.1,1.9,1.9,15.7,18.9,3.5,4.1,7.5,.161,0.2,1.4,1.6,2.0
84,George McGinnis,29,2TM,PF,73,18,2208,15.2,.487,.017,.551,10.2,23.0,16.4,21.4,2.1,0.6,20.3,24.4,-0.8,2.6,1.9,.041,-1.2,-0.1,-1.2,0.4
85,George McGinnis,29,DEN,PF,45,,1424,15.6,.489,.012,.526,9.6,24.6,16.9,22.7,2.2,0.6,20.7,25.0,-0.7,1.7,1.0,.034,-1.0,0.3,-0.7,0.5
86,George McGinnis,29,IND,PF,28,18,784,14.4,.483,.026,.599,11.3,20.3,15.7,19.1,1.9,0.4,19.6,23.5,0.0,0.9,0.9,.053,-1.4,-0.7,-2.1,0.0
87,Dave Meyers,26,MIL,PF,79,,2204,13.3,.509,.006,.296,7.1,14.7,11.0,13.6,1.5,1.0,16.2,20.2,1.0,2.8,3.9,.084,-0.8,0.0,-0.8,0.7
88,Billy Paultz,31,2TM,C,84,,2193,13.9,.507,.001,.270,9.2,19.8,14.5,10.7,1.4,2.0,13.2,15.3,2.1,1.9,4.0,.088,0.1,0.2,0.3,1.3
89,Billy Paultz,31,SAS,C,47,,1213,14.7,.522,.003,.262,8.5,19.6,14.2,11.9,1.7,1.9,12.0,15.1,1.6,1.1,2.6,.104,0.6,0.5,1.1,1.0
90,Billy Paultz,31,HOU,C,37,,980,12.8,.486,.000,.281,10.1,20.1,14.9,9.4,1.1,2.2,14.8,15.5,0.5,0.8,1.4,.068,-0.5,-0.2,-0.6,0.3
91,Alvan Adams,25,PHO,C,75,,2168,19.2,.571,.002,.270,8.2,22.4,15.4,21.6,2.3,1.4,18.2,21.9,3.1,3.9,7.0,.155,1.7,1.9,3.6,3.1
92,Dave Cowens,31,BOS,C,66,55,2159,14.8,.477,.013,.131,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,1.9,3.6,5.4,.121,-0.2,1.1,0.9,1.6
93,Sidney Wicks,30,SDC,PF,71,,2146,8.5,.447,.002,.306,6.7,14.1,10.3,12.5,1.7,1.3,22.9,13.6,-1.3,1.2,-0.1,-0.001,-2.9,0.1,-2.8,-0.4
94,Bob Lanier,31,2TM,C,63,,2131,20.4,.592,.007,.408,7.6,19.9,13.8,12.3,1.6,2.2,13.7,21.6,5.0,2.4,7.4,.168,2.6,0.6,3.1,2.8
95,Bob Lanier,31,DET,C,37,,1392,20.3,.593,.009,.360,8.1,20.2,14.1,12.7,1.2,2.3,14.3,21.8,3.1,1.1,4.2,.146,2.6,-0.1,2.5,1.6
96,Bob Lanier,31,MIL,C,26,,739,20.5,.589,.004,.509,6.7,19.3,13.2,11.5,2.3,2.2,12.4,21.2,1.9,1.3,3.2,.209,2.6,1.8,4.4,1.2
97,Bobby Jones,28,PHI,PF,81,3,2125,18.5,.590,.004,.440,8.0,14.1,11.2,9.8,2.2,3.0,14.1,19.5,4.3,3.8,8.1,.183,1.4,1.9,3.3,2.8
98,Tree Rollins,24,ATL,C,82,,2123,18.9,.598,.000,.428,14.2,25.0,19.6,5.2,1.2,6.8,13.9,13.7,4.5,4.7,9.2,.208,1.2,2.8,4.0,3.2
99,Allen Leavell,22,HOU,PG,77,,2123,15.1,.560,.029,.337,2.9,6.8,4.8,26.3,2.8,0.7,21.4,17.8,2.6,1.4,4.0,.091,0.6,0.5,1.1,1.7
100,Bingo Smith,33,2TM,SG,78,,2123,11.3,.474,.091,.129,4.6,8.7,6.6,6.6,1.4,0.4,7.9,19.2,1.5,0.5,2.1,.047,-1.7,-1.5,-3.2,-0.7
101,Bingo Smith,33,CLE,SG,8,,135,10.8,.490,.069,.111,1.5,9.8,5.5,7.3,1.0,0.8,10.6,24.0,0.0,0.1,0.1,.028,-3.0,-0.7,-3.7,-0.1
102,Bingo Smith,33,SDC,SF,70,,1988,11.4,.473,.093,.131,4.8,8.6,6.7,6.5,1.4,0.4,7.7,18.9,1.5,0.5,2.0,.048,-1.6,-1.6,-3.2,-0.6
103,Terry Furlow,25,2TM,SG,76,,2122,16.0,.521,.089,.212,3.9,6.5,5.3,21.4,1.7,0.6,13.9,23.6,2.2,0.6,2.8,.064,1.5,-1.8,-0.2,1.0
104,Terry Furlow,25,ATL,SG,21,,404,15.9,.482,.056,.317,6.1,5.1,5.6,27.0,2.3,1.3,15.6,22.0,0.4,0.5,0.8,.100,2.1,0.4,2.5,0.5
105,Terry Furlow,25,UTA,SG,55,,1718,16.0,.530,.095,.190,3.3,6.9,5.2,20.0,1.5,0.5,13.5,24.0,1.9,0.2,2.0,.056,1.4,-2.2,-0.9,0.5
106,George Johnson,31,NJN,C,81,,2119,11.8,.489,.002,.232,9.4,20.1,14.7,10.8,1.1,6.7,25.0,14.5,-1.3,3.9,2.6,.060,-3.3,3.0,-0.3,0.9
107,Robert Parish,26,GSW,C,72,,2119,20.0,.541,.001,.282,12.5,28.8,20.4,8.9,1.3,3.2,16.6,26.4,1.5,3.1,4.6,.104,0.7,-0.3,0.4,1.3
108,Freeman Williams,23,SDC,SG,82,,2118,19.4,.527,.095,.177,5.1,4.7,4.9,13.3,1.6,0.2,10.6,30.5,3.8,0.2,4.1,.092,2.8,-2.3,0.5,1.3
109,Chris Ford,31,BOS,SG,73,73,2115,13.0,.537,.231,.161,4.1,5.4,4.8,13.5,2.5,0.7,12.2,16.2,2.9,2.6,5.6,.126,0.6,1.4,2.0,2.1
110,Mark Olberding,23,SAS,SF,75,,2111,12.4,.546,.005,.433,4.3,16.7,10.6,18.5,1.4,0.5,19.9,16.2,1.9,1.2,3.1,.071,-0.8,-0.2,-1.0,0.5
111,Bob McAdoo,28,DET,PF,58,,2097,16.3,.524,.023,.314,5.0,18.5,11.7,13.9,1.6,1.6,16.9,25.8,0.5,1.6,2.0,.047,0.0,-0.8,-0.8,0.6
112,Armond Hill,26,ATL,PG,79,,2092,9.2,.484,.009,.339,1.6,5.5,3.5,27.4,2.5,0.2,25.7,13.0,0.1,2.4,2.5,.057,-2.7,0.7,-2.0,0.0
113,Tom Boswell,26,2TM,PF,79,,2077,14.3,.616,.016,.445,8.2,15.8,12.1,11.2,0.7,1.0,19.8,18.5,3.0,0.7,3.7,.086,-0.4,-1.4,-1.8,0.1
114,Tom Boswell,26,DEN,PF,18,,522,13.5,.612,.015,.519,7.8,15.1,11.4,12.0,0.4,0.8,19.0,15.4,0.9,0.2,1.1,.104,-0.3,-1.0,-1.3,0.1
115,Tom Boswell,26,UTA,PF,61,,1555,14.6,.617,.017,.425,8.3,16.1,12.3,10.9,0.8,1.1,20.0,19.6,2.1,0.5,2.6,.081,-0.5,-1.5,-2.0,0.0
116,Reggie King,22,KCK,PF,82,,2052,13.5,.565,.002,.439,9.3,20.7,14.8,6.6,1.6,0.9,14.4,13.5,2.8,3.4,6.2,.146,-0.5,0.9,0.3,1.2
117,Jo Jo White,33,GSW,PG,78,,2052,11.2,.509,.008,.161,2.2,7.7,4.9,16.1,2.0,0.4,17.2,18.3,0.1,1.4,1.5,.035,-2.2,-0.3,-2.4,-0.2
118,Henry Bibby,30,PHI,PG,82,8,2035,11.1,.491,.083,.457,3.6,7.1,5.4,19.8,1.4,0.2,16.4,17.7,1.3,2.1,3.4,.079,-1.7,-0.5,-2.2,-0.1
119,Dudley Bradley,22,IND,SG,82,38,2027,13.5,.502,.008,.286,3.4,8.1,5.7,15.9,4.8,1.3,19.5,16.3,0.2,2.9,3.1,.073,-2.0,3.0,1.0,1.5
120,M.L. Carr,29,BOS,SF,82,7,1994,14.6,.526,.054,.316,6.0,12.3,9.2,10.7,2.8,1.0,14.1,20.2,1.9,3.2,5.2,.125,-0.2,1.5,1.3,1.7
121,Michael Cooper,23,LAL,SG,82,,1973,12.5,.563,.035,.247,6.1,6.5,6.3,13.5,2.0,1.0,18.1,15.9,2.2,1.8,4.0,.097,-0.4,0.3,-0.1,0.9
122,Kevin Restani,28,SAS,SF,82,,1966,13.9,.548,.040,.221,7.9,13.0,10.5,12.2,1.2,0.3,13.9,17.8,2.7,0.7,3.5,.085,0.5,-1.4,-0.9,0.5
123,George Johnson,23,DEN,PF,75,,1938,15.0,.524,.014,.291,10.0,21.7,15.7,11.4,2.0,1.9,16.8,17.8,1.5,2.3,3.8,.095,-1.0,0.6,-0.5,0.7
124,Rick Robey,24,BOS,C,82,27,1918,15.4,.557,.001,.370,12.3,18.4,15.4,6.7,1.3,0.4,15.2,20.6,2.8,2.7,5.5,.139,-0.1,-0.6,-0.8,0.6
125,Bill Robinzine,27,KCK,PF,81,,1917,15.3,.548,.003,.379,9.9,19.8,14.7,4.5,2.6,0.7,14.9,20.7,1.8,3.6,5.5,.137,-1.5,0.6,-0.8,0.6
126,Billy Knight,27,IND,SF,75,43,1910,18.0,.589,.021,.363,7.2,12.6,9.8,11.4,2.0,0.3,13.6,19.7,4.2,1.5,5.8,.145,2.2,-0.8,1.4,1.6
127,Kent Benson,25,2TM,C,73,,1891,13.1,.513,.008,.228,7.3,18.3,12.9,12.2,1.8,2.7,18.8,17.4,0.4,2.7,3.2,.080,-1.6,1.4,-0.3,0.8
128,Kent Benson,25,MIL,C,56,,1389,13.3,.519,.002,.225,7.7,18.0,13.0,11.8,1.8,2.9,18.3,16.6,0.6,2.3,2.9,.100,-1.4,1.8,0.5,0.9
129,Kent Benson,25,DET,C,17,,502,12.4,.499,.021,.235,6.2,19.0,12.6,13.6,1.7,1.9,19.8,19.7,-0.2,0.4,0.3,.026,-2.3,0.1,-2.2,0.0
130,Maurice Lucas,27,2TM,PF,63,,1884,14.8,.503,.011,.294,8.1,22.7,15.3,16.5,1.1,1.9,19.2,24.3,-0.3,2.7,2.4,.061,-1.2,0.2,-1.0,0.5
131,Maurice Lucas,27,POR,PF,41,,1176,13.8,.480,.009,.248,7.8,22.8,15.2,16.2,1.0,1.7,19.5,26.5,-1.0,1.6,0.6,.025,-2.1,-0.3,-2.4,-0.1
132,Maurice Lucas,27,NJN,PF,22,,708,16.4,.548,.015,.391,8.5,22.6,15.5,16.9,1.2,2.1,18.6,20.5,0.6,1.1,1.8,.120,0.3,1.0,1.3,0.6
133,Larry Demic,22,NYK,PF,82,,1872,7.4,.468,.000,.347,11.2,16.9,14.1,4.1,1.3,0.9,21.6,16.0,-1.4,1.3,-0.1,-0.002,-4.5,-1.6,-6.2,-2.0
134,Charlie Scott,31,DEN,SG,69,,1860,7.4,.432,.016,.172,2.8,6.6,4.6,18.6,1.2,0.7,18.1,19.0,-2.0,0.6,-1.4,-0.037,-4.2,-1.7,-6.0,-1.9
